ST,ROAD,PC,WARD,PLAN,LOT,CONTRACTOR,BLG_TYPE,MUNICIPALITY,DESCRIPTION,DU,VALUE,FT2,PERMIT,APPL_TYPE,ISSUED_DATE
3630,JOCKVALE RD,K2J 1S3,Ward 3,4M-1391,,MONARCH CORPORATION,Stacked Rowhouse,Nepean,"Construct a 3 Storey Stacked Rowhouse without attached garages  Models: ST3 ST4 Stonebridge Stacked Upper,ST1 ST2 Stonebridge Stacked Lower,ST3 ST4 Stonebridge Stacked Lower,ST3 ST4 Stonebridge Stacked Lower,ST3 ST4 Stonebridge Stacked Upper,ST3 ST4 Stonebridge Stacked Upper,ST1 ST2 Stonebridge Stacked Upper,ST3 ST4 Stonebridge Stacked Lower,ST3 ST4 Stonebridge Stacked Upper,ST3 ST4 Stonebridge Stacked Lower,ST1 ST2 Stonebridge Stacked Upper,ST1 ST2 Stonebridge Stacked Lower",12,903000,12900,1105202,Construction,2011-08-08
3632,JOCKVALE RD,K2J 1S3,Ward 3,4M-1391,,MONARCH CORPORATION,Stacked Rowhouse,Nepean,"Construct a 3 Storey Stacked Rowhouse without attached garages  Models: ST3 ST4 Stonebridge Stacked Upper,ST1 ST2 Stonebridge Stacked Lower,ST3 ST4 Stonebridge Stacked Lower,ST3 ST4 Stonebridge Stacked Lower,ST3 ST4 Stonebridge Stacked Upper,ST3 ST4 Stonebridge Stacked Upper,ST1 ST2 Stonebridge Stacked Upper,ST3 ST4 Stonebridge Stacked Lower,ST3 ST4 Stonebridge Stacked Upper,ST3 ST4 Stonebridge Stacked Lower,ST1 ST2 Stonebridge Stacked Upper,ST1 ST2 Stonebridge Stacked Lower",12,903000,12900,1105202,Construction,2011-08-08
3634,JOCKVALE RD,K2J 1S3,Ward 3,4M-1391,,MONARCH CORPORATION,Stacked Rowhouse,Nepean,"Construct a 3 Storey Stacked Rowhouse without attached garages  Models: ST3 ST4 Stonebridge Stacked Upper,ST1 ST2 Stonebridge Stacked Lower,ST3 ST4 Stonebridge Stacked Lower,ST3 ST4 Stonebridge Stacked Lower,ST3 ST4 Stonebridge Stacked Upper,ST3 ST4 Stonebridge Stacked Upper,ST1 ST2 Stonebridge Stacked Upper,ST3 ST4 Stonebridge Stacked Lower,ST3 ST4 Stonebridge Stacked Upper,ST3 ST4 Stonebridge Stacked Lower,ST1 ST2 Stonebridge Stacked Upper,ST1 ST2 Stonebridge Stacked Lower",12,903000,12900,1105202,Construction,2011-08-08
3636,JOCKVALE RD,K2J 1S3,Ward 3,4M-1391,,MONARCH CORPORATION,Stacked Rowhouse,Nepean,"Construct a 3 Storey Stacked Rowhouse without attached garages  Models: ST3 ST4 Stonebridge Stacked Upper,ST1 ST2 Stonebridge Stacked Lower,ST3 ST4 Stonebridge Stacked Lower,ST3 ST4 Stonebridge Stacked Lower,ST3 ST4 Stonebridge Stacked Upper,ST3 ST4 Stonebridge Stacked Upper,ST1 ST2 Stonebridge Stacked Upper,ST3 ST4 Stonebridge Stacked Lower,ST3 ST4 Stonebridge Stacked Upper,ST3 ST4 Stonebridge Stacked Lower,ST1 ST2 Stonebridge Stacked Upper,ST1 ST2 Stonebridge Stacked Lower",12,903000,12900,1105202,Construction,2011-08-08
3638,JOCKVALE RD,K2J 1S3,Ward 3,4M-1391,,MONARCH CORPORATION,Stacked Rowhouse,Nepean,"Construct a 3 Storey Stacked Rowhouse without attached garages  Models: ST3 ST4 Stonebridge Stacked Upper,ST1 ST2 Stonebridge Stacked Lower,ST3 ST4 Stonebridge Stacked Lower,ST3 ST4 Stonebridge Stacked Lower,ST3 ST4 Stonebridge Stacked Upper,ST3 ST4 Stonebridge Stacked Upper,ST1 ST2 Stonebridge Stacked Upper,ST3 ST4 Stonebridge Stacked Lower,ST3 ST4 Stonebridge Stacked Upper,ST3 ST4 Stonebridge Stacked Lower,ST1 ST2 Stonebridge Stacked Upper,ST1 ST2 Stonebridge Stacked Lower",12,903000,12900,1105202,Construction,2011-08-08
3640,JOCKVALE RD,K2J 1S3,Ward 3,4M-1391,,MONARCH CORPORATION,Stacked Rowhouse,Nepean,"Construct a 3 Storey Stacked Rowhouse without attached garages  Models: ST3 ST4 Stonebridge Stacked Upper,ST1 ST2 Stonebridge Stacked Lower,ST3 ST4 Stonebridge Stacked Lower,ST3 ST4 Stonebridge Stacked Lower,ST3 ST4 Stonebridge Stacked Upper,ST3 ST4 Stonebridge Stacked Upper,ST1 ST2 Stonebridge Stacked Upper,ST3 ST4 Stonebridge Stacked Lower,ST3 ST4 Stonebridge Stacked Upper,ST3 ST4 Stonebridge Stacked Lower,ST1 ST2 Stonebridge Stacked Upper,ST1 ST2 Stonebridge Stacked Lower",12,903000,12900,1105202,Construction,2011-08-08
835,DENISON CRES,K2A 2N4,Ward 15,318290,pt lot 30,A. BELLEY DESIGN & CONSTRUCTION,Single,Old Ottawa,Construct a 2nd storey addition over the attached garage on a 1 storey detached dwelling,0,70000,150,1105203,Construction,2011-08-08
4072,OTTER TAIL CRES,K1V 1R3,Ward 22,4M-1013,,POOL BUILDERS OTTAWA,Single,Gloucester,Enclosure of an inground pool in the rear yard of a detached dwelling,0,0,0,1105204,Pool Enclosure,2011-08-08
107,SUNITA CRES,,Ward 3,4M-1423,40037,MONARCH CORPORATION,Single,Nepean,Construct a 1 Storey Single with attached garage  Model: Birch 2011 B,1,140952,1871,1105205,Construction,2011-08-08
329,GALLOWAY DR,K1E 1W2,Ward 1,33,10,SUNSET HOMES,Single,Cumberland,Construct a 2 storey detached dwelling with attached garage on existing foundation (due to fire),1,123755,1534,1105206,Construction,2011-08-08
102,GRASSHOPPER LANE,,Ward 5,4M-891,2,***CONTRACTOR***,Single,West Carleton,Enclosure of an above ground pool in the rear yard of a detached dwelling,0,0,0,1105207,Pool Enclosure,2011-08-08
114,HAROLD VALLEY DR,K0A 2H0,Ward 5,,5,POUPART DEVELOPMENT,Demolition,West Carleton,Demolish a 1 storey detached dwelling and detached garage,-1,12900,-500,1105208,Demolition,2011-08-08
620,PEPPERVILLE CRES,K2M 0E8,Ward 23,4M-1382,,MONARCH CORPORATION,Rowhouse,Kanata,"Construct a 2 Storey Rowhouse with attached garages  Models: T9-5 2010 B,T9-1 2010 A,T9-1 2010 A,T9-3 2010 B,T9-5 2010 B,T9-4 2010 A",6,659447,8722,1105209,Construction,2011-08-08
622,PEPPERVILLE CRES,K2M 0E8,Ward 23,4M-1382,,MONARCH CORPORATION,Rowhouse,Kanata,"Construct a 2 Storey Rowhouse with attached garages  Models: T9-5 2010 B,T9-1 2010 A,T9-1 2010 A,T9-3 2010 B,T9-5 2010 B,T9-4 2010 A",6,659447,8722,1105209,Construction,2011-08-08
624,PEPPERVILLE CRES,K2M 0E8,Ward 23,4M-1382,,MONARCH CORPORATION,Rowhouse,Kanata,"Construct a 2 Storey Rowhouse with attached garages  Models: T9-5 2010 B,T9-1 2010 A,T9-1 2010 A,T9-3 2010 B,T9-5 2010 B,T9-4 2010 A",6,659447,8722,1105209,Construction,2011-08-08
626,PEPPERVILLE CRES,K2M 0E8,Ward 23,4M-1382,,MONARCH CORPORATION,Rowhouse,Kanata,"Construct a 2 Storey Rowhouse with attached garages  Models: T9-5 2010 B,T9-1 2010 A,T9-1 2010 A,T9-3 2010 B,T9-5 2010 B,T9-4 2010 A",6,659447,8722,1105209,Construction,2011-08-08
628,PEPPERVILLE CRES,K2M 0E8,Ward 23,4M-1382,,MONARCH CORPORATION,Rowhouse,Kanata,"Construct a 2 Storey Rowhouse with attached garages  Models: T9-5 2010 B,T9-1 2010 A,T9-1 2010 A,T9-3 2010 B,T9-5 2010 B,T9-4 2010 A",6,659447,8722,1105209,Construction,2011-08-08
630,PEPPERVILLE CRES,K2M 0E8,Ward 23,4M-1382,,MONARCH CORPORATION,Rowhouse,Kanata,"Construct a 2 Storey Rowhouse with attached garages  Models: T9-5 2010 B,T9-1 2010 A,T9-1 2010 A,T9-3 2010 B,T9-5 2010 B,T9-4 2010 A",6,659447,8722,1105209,Construction,2011-08-08
4,CLAVER ST,K1J 6W7,Ward 11,591,PT LOT 119,***CONTRACTOR***,Single,Gloucester,Construct a shed in the rear yard of a detached dwelling,0,6500,180,1105210,Construction,2011-08-08
6536,PRINCIOTTA ST,K4P 1G1,Ward 20,4M-461,13,CLUB PISCINE,Single,Osgoode,Enclosure of an above ground pool in the rear yard of a detached dwelling,0,0,0,1105211,Pool Enclosure,2011-08-08
927,EASTBORO AVE,,Ward 2,,4,ASHCROFT HOMES,Rowhouse,Gloucester,"Construct a block of 5, 3 storey rowhouses with attached garages, Models Urban Town 1, Urban Town 1-open, Urban Town 2-open",5,551600,7880,1105212,Construction,2011-08-09
929,EASTBORO AVE,,Ward 2,,4,ASHCROFT HOMES,Rowhouse,Gloucester,"Construct a block of 5, 3 storey rowhouses with attached garages, Models Urban Town 1, Urban Town 1-open, Urban Town 2-open",5,551600,7880,1105212,Construction,2011-08-09
931,EASTBORO AVE,,Ward 2,,4,ASHCROFT HOMES,Rowhouse,Gloucester,"Construct a block of 5, 3 storey rowhouses with attached garages, Models Urban Town 1, Urban Town 1-open, Urban Town 2-open",5,551600,7880,1105212,Construction,2011-08-09
933,EASTBORO AVE,,Ward 2,,4,ASHCROFT HOMES,Rowhouse,Gloucester,"Construct a block of 5, 3 storey rowhouses with attached garages, Models Urban Town 1, Urban Town 1-open, Urban Town 2-open",5,551600,7880,1105212,Construction,2011-08-09
935,EASTBORO AVE,,Ward 2,,4,ASHCROFT HOMES,Rowhouse,Gloucester,"Construct a block of 5, 3 storey rowhouses with attached garages, Models Urban Town 1, Urban Town 1-open, Urban Town 2-open",5,551600,7880,1105212,Construction,2011-08-09
915,EASTBORO AVE,,Ward 2,4M-,4,ASHCROFT HOMES,Rowhouse,Gloucester,"Construct a block of 6, 3 storey rowhouses with attached garages, Models Urban Town 1, Urban Town 1-open, Urban Town 2-open",6,662200,9460,1105213,Construction,2011-08-09
917,EASTBORO AVE,,Ward 2,4M-,4,ASHCROFT HOMES,Rowhouse,Gloucester,"Construct a block of 6, 3 storey rowhouses with attached garages, Models Urban Town 1, Urban Town 1-open, Urban Town 2-open",6,662200,9460,1105213,Construction,2011-08-09
919,EASTBORO AVE,,Ward 2,4M-,4,ASHCROFT HOMES,Rowhouse,Gloucester,"Construct a block of 6, 3 storey rowhouses with attached garages, Models Urban Town 1, Urban Town 1-open, Urban Town 2-open",6,662200,9460,1105213,Construction,2011-08-09
921,EASTBORO AVE,,Ward 2,4M-,4,ASHCROFT HOMES,Rowhouse,Gloucester,"Construct a block of 6, 3 storey rowhouses with attached garages, Models Urban Town 1, Urban Town 1-open, Urban Town 2-open",6,662200,9460,1105213,Construction,2011-08-09
923,EASTBORO AVE,,Ward 2,4M-,4,ASHCROFT HOMES,Rowhouse,Gloucester,"Construct a block of 6, 3 storey rowhouses with attached garages, Models Urban Town 1, Urban Town 1-open, Urban Town 2-open",6,662200,9460,1105213,Construction,2011-08-09
925,EASTBORO AVE,,Ward 2,4M-,4,ASHCROFT HOMES,Rowhouse,Gloucester,"Construct a block of 6, 3 storey rowhouses with attached garages, Models Urban Town 1, Urban Town 1-open, Urban Town 2-open",6,662200,9460,1105213,Construction,2011-08-09
61,HELENA ST,K1Y 3M9,Ward 15,M48,2376,OAKWOOD BUILDERS,Single,Old Ottawa,Remove and replace a deck at the front and rear of a 1 storey detached dwelling,0,10000,60,1105216,Construction,2011-08-09
6845,PEBBLE TRAIL WAY,K4P 0B7,Ward 20,4M-1306,24,***CONTRACTOR***,Single,Osgoode,Construct a 1 storey detached dwelling with an attached garage,1,255000,2550,1105217,Construction,2011-08-09
191,THIRD AVE,K1S 2K2,Ward 17,102979,147,MILOWEN INC,Single,Old Ottawa,Construct a 1 storey addition at the front of a 2 1/2 storey detached dwelling,0,20000,186,1105218,Construction,2011-08-09
436,STALWART CRES,K1T 0H2,Ward 22,4M-1385,190,TARTAN HOMES CORPORATION,Semi - Detached,Gloucester,"Construct a 2 storey semi-detached dwelling with attached garages - Models Hawthorn 2011, Magnolia G 2011",2,287825,3650,1105220,Construction,2011-08-09
438,STALWART CRES,K1T 0H2,Ward 22,4M-1385,190,TARTAN HOMES CORPORATION,Semi - Detached,Gloucester,"Construct a 2 storey semi-detached dwelling with attached garages - Models Hawthorn 2011, Magnolia G 2011",2,287825,3650,1105220,Construction,2011-08-09
930,BORLAND DR,K1E 1X6,Ward 1,M18,61,***CONTRACTOR***,Single,Cumberland,Interior/Exterior Alterations to a 2 storey detached dwelling to add 2 windows,0,1000,30,1105221,Construction,2011-08-09
1240,COLLINS AVE,K1V 6E1,Ward 18,M-23,464,***CONTRACTOR***,Detached Garage/Shed,Old Ottawa,Construct a detached garage in the rear yard of a 1 storey detached dwelling,0,7000,320,1105223,Construction,2011-08-09
1685,REGIONAL ROAD 174,,Ward 19,4M-,22,"LACHAPELLE, STEPHANE",Single,Cumberland,Construct a 2nd storey addition above the garage to create an accessory apartment and a garage extension in the side yard of a 2 storey detached dwelling,0,69750,930,1105224,Construction,2011-08-09
56,ROSEGARDEN CRES,K1T 3A9,Ward 10,4M-547,28,BEST-CAN RENOVATIONS,Single,Old Ottawa,Construct a 1 storey addition at the rear of a 2 storey detached dwelling,0,25200,168,1105225,Construction,2011-08-09
118,CORNDAV WAY,,Ward 21,4m-1409,10,CARDEL HOMES LIMITED PARTNERSHIP OTTAWA DIVISION,Single,Goulbourn,Construct a 2 Storey Single with attached garage  Model: Findlay 2011 A1,1,195290,2647,1105227,Construction,2011-08-09
346,CUNNINGHAM AVE,K1H 6B4,Ward 18,551,53,CONTRACTOR UNKNOWN,Single,Old Ottawa,Construct a 2 storey detached dwelling,1,400000,3111,1105228,Construction,2011-08-09
4,BISCAYNE CRES,K2E 5S1,Ward 9,530290,242,***CONTRACTOR***,Detached Garage/Shed,Nepean,Construct a shed in the rear yard of a 1 storey detached dwelling,0,15000,280,1105229,Construction,2011-08-09
346,CUNNINGHAM AVE,K1H 6B4,Ward 18,551,53,CONTRACTOR UNKNOWN,Demolition,Old Ottawa,Demolish a 1 storey detached dwelling,-1,5000,-1615,1105230,Demolition,2011-08-09
255,ELGIN ST,K2P 1L8,Ward 14,14350,3,CONTRACTOR UNKNOWN,Retail,Old Ottawa,Tenant fit up in basement and 1st floor in a 2 storey commercial building (Dollarama),0,244101,12252,1105231,Construction,2011-08-09
272,MAXWELL BRIDGE RD,K2W 0B2,Ward 4,,,RICHCRAFT HOMES LIMITED,Rowhouse,Kanata,"Construct a 2 Storey Rowhouse with attached garages  Models: Caledonia 2010 A,Highland I 2008,Carlisle 2010 Mid,Bancroft 2010 End",4,466530,6163,1105232,Construction,2011-08-09
274,MAXWELL BRIDGE RD,K2W 0B2,Ward 4,,,RICHCRAFT HOMES LIMITED,Rowhouse,Kanata,"Construct a 2 Storey Rowhouse with attached garages  Models: Caledonia 2010 A,Highland I 2008,Carlisle 2010 Mid,Bancroft 2010 End",4,466530,6163,1105232,Construction,2011-08-09
276,MAXWELL BRIDGE RD,K2W 0B2,Ward 4,,,RICHCRAFT HOMES LIMITED,Rowhouse,Kanata,"Construct a 2 Storey Rowhouse with attached garages  Models: Caledonia 2010 A,Highland I 2008,Carlisle 2010 Mid,Bancroft 2010 End",4,466530,6163,1105232,Construction,2011-08-09
278,MAXWELL BRIDGE RD,K2W 0B2,Ward 4,,,RICHCRAFT HOMES LIMITED,Rowhouse,Kanata,"Construct a 2 Storey Rowhouse with attached garages  Models: Caledonia 2010 A,Highland I 2008,Carlisle 2010 Mid,Bancroft 2010 End",4,466530,6163,1105232,Construction,2011-08-09
85,MURRAY ST,K1N 5M5,Ward 12,42482,11,CONTRACTOR UNKNOWN,Mixed,Old Ottawa,"Replace exterior finish with E.I.F.S. on the 2nd, 3rd and 4th floor of a 4 storey mixed use building",0,62300,3229,1105233,Construction,2011-08-09
135,RIVERSEDGE CRES,K1V 0Z8,Ward 22,4M-1349,6,MCI POOLS,Single,Gloucester,Enclosure of an inground pool in the rear yard of a detached dwelling,0,0,0,1105234,Pool Enclosure,2011-08-09
18,ADELAIDE ST,K1S 3S1,Ward 17,,PT LOT 7,CONTRACTOR UNKNOWN,Duplex,Old Ottawa,Interior alterations in a 3 storey duplex,0,33000,1320,1105235,Construction,2011-08-09
889,MARKWICK CRES,K4A 4M8,Ward 19,4M-1091,,MCI POOL,Single,Cumberland,Enclosure of an inground pool in the rear yard of a detached dwelling,0,0,0,1105236,Pool Enclosure,2011-08-09
6,WOODSIA AVE,K2R 1A9,Ward 3,M284,38,"CHERNOW, STEPHEN",Semi - Detached,Nepean,PLUMBING ONLY - Install 1 plumbing fixture on the 2nd floor of a 2 storey detached dwelling,0,0,0,1105237,Construction,2011-08-09
2975,MERIVALE RD,K2C 3H1,Ward 22,,18,MERMAID POOLS (MERIVALE),Single,Nepean,Enclosure of an above ground pool at the rear of a detached dwelling,0,0,0,1105238,Pool Enclosure,2011-08-09
2639,FRENCH HILL RD,K4C 1L5,Ward 19,,PT LOT 3,"GUTKNECHT, PIERRE",Farm,Cumberland,Construct a detached farm building,0,44000,5040,1105239,Construction,2011-08-09
452,FRANK CAULEY WAY,K4A 0L5,Ward 19,4M1352,177,CONTRACTOR UNKNOWN,Single,Cumberland,Construct a deck in the rear yard of a 2 storey detached dwelling,0,10000,337,1105240,Construction,2011-08-09
166,GRASSY PLAINS DR,K2M 2S1,Ward 23,4M-957,35,SERVICE MASTER OF OTTAWA,Demolition,Kanata,Demolish a 2 storey detached dwelling (foundation to remain),-1,1000,-2314,1105243,Demolition,2011-08-09
1888,MONTMERE AVE,K4A 0E7,Ward 19,4M-1355,55,CLUB PISCINE,Single,Cumberland,Enclosure of an above ground pool in the rear yard of a detached dwelling,0,0,0,1105244,Pool Enclosure,2011-08-09
45,HURON AVE N,K1Y 0W1,Ward 15,152206,468,"HUBICH, CORY",Single,Old Ottawa,Construct a deck in the rear yard of a detached dwelling,1,4000,517,1105246,Construction,2011-08-09
274,ELDERBERRY TER,K1E 1Z1,Ward 1,50M-15,39,***CONTRACTOR***,Single,Cumberland,Enclosure of an above ground pool in the rear yard of a detached dwelling,0,0,0,1105247,Pool Enclosure,2011-08-09
26,BURNETT'S GROVE CIRC,K2J 1N6,Ward 3,M-195,103,***CONTRACTOR***,Semi - Detached,Nepean,Enclosure of an above ground pool in the rear yard of a semi-detached dwelling,0,0,0,1105249,Pool Enclosure,2011-08-09
20,NORTHGATE ST,K2G 6C8,Ward 8,4M-848,64 & 65,CAMPBELL POOLS (YOUVILLE),Single,Nepean,Enclosure of an inground pool in the rear yard of a detached dwelling.,0,0,0,1105250,Pool Enclosure,2011-08-10
7,KELVIN CRES,K2G 3M1,Ward 9,378655,234,***CONTRACTOR***,Single,Nepean,Enclosure of an above ground pool in the rear yard of a single family dwelling,0,0,0,1105251,Pool Enclosure,2011-08-10
3001,BIRCHGROVE RD,K0A 3E0,Ward 19,,7,MERMAID POOLS,Single,Cumberland,Enclosure of an above ground pool in the side yard of a detached dwelling,0,0,0,1105252,Pool Enclosure,2011-08-10
65,AURIGA DR,K2E 7W6,Ward 9,,26,RON ENGINEERING & CONSTRUCTION,Office,Nepean,Interior alterations on the ground floor of a 2 storey office building (Data Centre),0,1272056,9000,1105254,Construction,2011-08-10
286,BROXBURN CRES,K2J 0P1,Ward 3,4M-610,15,MERMAID POOLS (MERIVALE),Semi - Detached,Nepean,Enclosure of an above ground pool in the rear yard of a detached dwelling,0,0,0,1105255,Pool Enclosure,2011-08-10
411,CORKSTOWN RD,,Ward 7,,6,CONTRACTOR UNKNOWN,Retail,Nepean,Interior alterations in a 1 storey office building (Ottawa Municipal Campground),0,117000,538,1105256,Construction,2011-08-10
3417,TRIM RD,K4B 1M8,Ward 19,4M-,10,ALLAN DRUMMOND GENERAL CONTRACTING,Retail,Cumberland,"Tenant fit up in a 1 storey commercial building (Navan Dental Office, unit#1)",0,32000,840,1105259,Construction,2011-08-10
1305,DOWLER AVE,K1H 7R9,Ward 18,736,2,AMSTED CONSTRUCTION (RESTORAL) LTD.,Single,Old Ottawa,Interior alterations to the basement and ground floor in a 1 storey detached dwelling,0,100000,2800,1105260,Construction,2011-08-10
12,KINALEA CRES,K2S 1K9,Ward 6,4M-756,89,***CONTRACTOR***,Single,Goulbourn,Enclosure of an above ground pool in the rear yard of a detached dwelling,0,0,0,1105261,Pool Enclosure,2011-08-10
478,ANCASTER AVE,,Ward 7,461,10,BULAT HOMES LTD.,Single,Old Ottawa,Construct a 2 storey single family dwelling with attached garage,1,215258,2803,1105262,Construction,2011-08-10
36,VARLEY DR,K2K 1G2,Ward 4,815,310,CONTRACTOR UNKNOWN,Single,Kanata,Interior alterations to the basement of a 2 storey detached dwelling,0,5000,72,1105263,Construction,2011-08-10
2164,CARLING AVE,K2A 1H1,Ward 7,4M-,26,CONTRACTOR UNKNOWN,Retail,Old Ottawa,Tenant fit up in a 1 storey commercial building (LCBO),0,500000,14798,1105264,Construction,2011-08-10
390,THOMAS A. DOLAN PKWY,,Ward 5,,26/ 27,KEINDEL HOMES,Detached Garage/Shed,Kanata,Construct a detached garage at the side of a detached dwelling,0,59500,1200,1105265,Construction,2011-08-10
2951,BANK ST,K1T 1N9,Ward 10,4M-,9,CONTRACTOR UNKNOWN,Retail,Gloucester,Interior /Exterior alteration in a 1 storey commercial building - [Global Auto Sales],0,46000,1927,1105266,Construction,2011-08-10
416,TILLSONBURG ST,K2T 0C3,Ward 4,4M-1413,38,DCR PHOENIX DEVELOPMENT CORPORATION LIMITED,Single,Kanata,Construct a 2 Storey Single with attached garage  Model: Chesapeake 2007 B 4 bdrm,1,219440,2992,1105267,Construction,2011-08-10
105,WILBERT COX DR,K0A 1L0,Ward 5,4M-812,12,OTTAWA POOL AND PATIO LTD,Single,West Carleton,Enclosure of an inground pool in rear yard of a detached dwelling,0,0,0,1105268,Pool Enclosure,2011-08-10
113,CHENOA WAY,K2J 0M2,Ward 3,4M1366,32,HICKORY DICKORY DECKS,Single,Nepean,Construct a deck in the rear of a 2 storey single family dwelling,0,11000,250,1105269,Construction,2011-08-10
3500,FALLOWFIELD RD,K2J 4A7,Ward 3,,20,SERVCON,Retail,Nepean,Tenant fit-up on the ground floor of a 1 storey commercial building (The Works),0,450000,2454,1105270,Construction,2011-08-10
2288,IRIS ST,K2C 1C4,Ward 8,342696,pt lot 24,KELLER ENGINEERING ASSOCIATES INC.,Single,Old Ottawa,Remediation of a marijiuana grow operation in a 1 storey detached dwelling,0,5000,646,1105271,Construction,2011-08-10
1089,MINNETONKA RD,K2C 2T8,Ward 8,379787,5,KELLER ENGINEERING ASSOCIATES INC.,Single,Old Ottawa,Remediation of a marijiuana grow operation in a 1 storey detached dwelling,0,6000,861,1105272,Construction,2011-08-10
1725,CORKERY RD,K0A 1L0,Ward 5,4M-1262,4,***CONTRACTOR***,Single,West Carleton,Enclosure of an above ground pool and hot tub in the rear yard of a detached dwelling,0,0,0,1105273,Pool Enclosure,2011-08-10
1826,HEATHERSTONE CRES,K4A 4P2,Ward 1,pr4M-1180,150,***CONTRACTOR***,Single,Cumberland,Construct a shed in the rear yard of a 2 storey detached dwelling,0,3600,180,1105274,Construction,2011-08-10
203,MACLARENS SIDE RD,,Ward 5,,25,MAPLE LEAF DESIGN & CONSTRUCTION,Single,West Carleton,Construct a 2 storey detached dwelling with attached garage,1,230000,1668,1105275,Construction,2011-08-10
58 A,YOUNG ST,K1S 3H9,Ward 15,146,2,CONTRACTOR UNKNOWN,Semi - Detached,Old Ottawa,Construct a 2 storey semi-detached dwelling with attached garages,2,286000,2798,1105276,Construction,2011-08-10
58 B,YOUNG ST,K1S 3H9,Ward 15,146,2,CONTRACTOR UNKNOWN,Semi - Detached,Old Ottawa,Construct a 2 storey semi-detached dwelling with attached garages,2,286000,2798,1105276,Construction,2011-08-10
491,PENHILL AVE,K1G 0V5,Ward 18,604,64,CONTRACTOR UNKNOWN,Single,Old Ottawa,Construct a 2nd storey addition at the rear of a 2 storey detached dwelling,0,37375,164,1105277,Construction,2011-08-10
1566,DUNNING RD,K4C 1L9,Ward 19,4M-,C,***CONTRACTOR***,Single,Cumberland,Construct a 1 storey addition at the side of a 1 storey detached dwelling,0,10000,676,1105278,Construction,2011-08-10
4210,LABELLE ST,K1J 1J7,Ward 11,,,CONTRACTOR UNKNOWN,Office,Gloucester,Interior alterations on the 1st floor of a 1 storey commercial office building (SISIP),0,60000,3600,1105279,Construction,2011-08-10
230,HERZBERG RD,K2K 2A1,Ward 4,5R-10109,6,MP LUNDY CONSTRUCTION,Demolition,Kanata,Demolish portions of a 1 storey retail building,0,100,-1000,1105280,Demolition,2011-08-10
6632,PEBBLE TRAIL WAY,K4P 0B6,Ward 20,4M-1306,42,ASHLAR CONSTRUCTION,Single,Osgoode,Construct a 1 storey detached dwelling with attached 2 car garage,1,192750,2271,1105281,Construction,2011-08-10
1124,ALDEA AVE,K1H 8C2,Ward 17,592,PT LOT 7,CLARKE MECHANICAL,Single,Old Ottawa,PLUMBING PERMIT ONLY - Changeover from septic system to City sewers in a detached dwelling,0,0,0,1105283,Construction,2011-08-11
1927,RICHARDSON SIDE RD,K0A 1L0,Ward 5,,6,BBS CONSTRUCTION (ONTARIO) LTD.,Demolition,West Carleton,Demolish 1 storey commercial building and leave temporary 1 storey electrical room as a free standing building of 10.5 m2 to feed power to other buildings on the site.,0,75000,-27125,1105284,Demolition,2011-08-11
21,DENEWOOD CRES,K2E 7G4,Ward 9,628300,260,MERMAID POOLS (MERIVALE),Single,Nepean,Enclosure of a semi inground pool in the rear yard of a detached dwelling,0,0,0,1105285,Pool Enclosure,2011-08-11
10,NORFOLK AVE,K1S 4M4,Ward 14,106980,31,CONTRACTOR UNKNOWN,Single,Old Ottawa,"Repair and replace 2 storey covered porch at front, alterations to the 1st and 2nd floor and construct a rear deck on a 2 storey detached dwelling.",0,150000,1020,1105286,Construction,2011-08-11
1310,SECOND LINE RD,K2K 1X7,Ward 5,,13,CONTRACTOR UNKNOWN,Other,Kanata,Construct a telecommunications tower and outdoor equipment cabinet and pad foundation,0,100000,9,1105287,Construction,2011-08-11
2831,MOODIE DR,K2J 4S6,Ward 21,,19,CONTRACTOR UNKNOWN,Other,Nepean,Construct a telecommunications tower and outdoor equipment cabinet and pad foundation,0,100000,9,1105288,Construction,2011-08-11
3215,RIVER ROCK AVE,K2J 0T4,Ward 3,4M-1378,139,POOL SCAPES,Single,Nepean,Enclosure of an inground pool in the rear yard of a detached dwelling,0,0,0,1105289,Pool Enclosure,2011-08-11
414,TILLSONBURG ST,K2T 0C3,Ward 4,4M-1413,37,DCR PHOENIX DEVELOPMENT CORPORATION LIMITED,Single,Kanata,Construct a 2 Storey Single with attached garage  Model: Chestermere 2007 A WO,1,180870,2441,1105290,Construction,2011-08-11
920,NETTLESHIP CRT,K2T 0E9,Ward 4,4M-1380,228,CONTRACTOR UNKNOWN,Single,Kanata,Construct a deck at the rear of a detached dwelling,0,7000,296,1105291,Construction,2011-08-11
493,COOPER ST,K1R 5H8,Ward 14,15061,21,CONTRACTOR UNKNOWN,Duplex,Old Ottawa,Construct a secondary dwelling unit in the basement of a 2 storey duplex,0,30000,570,1105292,Construction,2011-08-11
2465,ESPRIT DR,K4A 0S3,Ward 19,,12,MINTO COMMUNITIES INC.,Single,Cumberland,Construct a 2 Storey Single with attached garage  Model: Hudson 2011 A,1,140170,1931,1105295,Construction,2011-08-11
2463,ESPRIT DR,K4A 0S3,Ward 19,,13,MINTO COMMUNITIES INC.,Single,Cumberland,Construct a 2 Storey Single with attached garage  Model: Bryant 2011 A,1,110350,1505,1105296,Construction,2011-08-11
