ST,ROAD,PC,WARD,PLAN,LOT,CONTRACTOR,BLG_TYPE,MUNICIPALITY,DESCRIPTION,DU,VALUE,FT2,PERMIT,APPL_TYPE,ISSUED_DATE
20,DR. NEELIN DR,K0A 2Z0,Ward 21,4M1183,56,POOL BUILDERS OTTAWA,Single,Goulbourn,Install an enclosure for an  inground pool (rear),0,0,0,1305627,Pool Enclosure,2013-08-07
5284,KNOTT CRES,K4M 1C2,Ward 20,4M-542,5,CONTRACTOR UNKNOWN,Single,Gloucester,Replace deck and pergola with covered screened in terrace and interior alterations on a 2 storey detached dwelling,0,40000,552,1305628,Construction,2013-08-07
76,LONGSHIRE CIR,K2J 4L2,Ward 3,4M-851,PT LOT 42,***CONTRACTOR***,Single,Nepean,Finish a portion of the basement in a 2 storey detached dwelling,0,14864,400,1305629,Construction,2013-08-07
704,TRITON PL,K2J 0Z2,Ward 3,4M-1389,57,POOL BUILDERS OTTAWA,Single,Nepean,Install an enclosure for an inground pool  (rear yard),0,0,0,1305630,Pool Enclosure,2013-08-07
36,WESTCLIFFE RD,K2H 7X4,Ward 8,M-229,pt lot 17,***CONTRACTOR***,Semi - Detached,Nepean,Construct an attached deck (rear yard),0,5555,37,1305631,Construction,2013-08-07
432,FOXHALL WAY,K2M 0G1,Ward 23,4M-1315,,CRAIG CONTRACTING FENCING & DECKING,Single,Kanata,Construct a deck (rear),0,12000,253,1305632,Construction,2013-08-07
1335,CARLING AVE,K1Z 8N8,Ward 15,4M-,PT LOT 33,BRITT CONSTRUCTION,Office,Old Ottawa,Tenant fit up on the 3rd floor of a 6 storey office building,0,80000,1100,1305633,Construction,2013-08-07
867,EXPLORER LANE,K1C 2S3,Ward 1,M215,47,1786189 ONTARIO INC.,Single,Gloucester,Foundation repair in a detached dweling,0,23500,162,1305634,Construction,2013-08-07
1200,ST. LAURENT BLVD,K1K 4K9,Ward 13,4M-747,,CONTRACTOR UNKNOWN,Retail,Old Ottawa,"Tenant fit up in a 2 storey retail building (Unit 160-160A, American Eagle)",0,215000,5379,1305635,Construction,2013-08-07
704,CARSON'S RD,K1K 2H3,Ward 13,,PT LOTS 23 & 24,CONTRACTOR UNKNOWN,Institutional,Old Ottawa,"Interior alterations on the 1st floor of a 2 storey school (Rooms 124, 125, 130 & 136, College Catholique Samuel-Genest)",0,50000,1076,1305636,Construction,2013-08-07
1305,BASELINE RD,K2C 0R5,Ward 16,4M-,N,AMTECH POWER SYSTEMS LTD.,Office,Old Ottawa,Interior alteration on the 1st floor of a 7 storey office building (Health Canada),0,28000,100,1305637,Construction,2013-08-07
514,ERINWOODS CIR,K2J 5M7,Ward 22,4M-1233,172,MERMAID POOLS (OGILVIE ROAD),Single,Nepean,Install an enclosure for an inground pool (rear yard),0,0,0,1305638,Pool Enclosure,2013-08-07
66,MILNER DOWNS CRES,K2M 2S5,Ward 23,4M-980,pt blk 8,***CONTRACTOR***,Rowhouse,Kanata,Construct an attached deck (rear yard),0,5800,137,1305639,Construction,2013-08-07
42,RANGE RD,K1N 8J4,Ward 12,15632,,MAPLE LEAF DESIGN AND CONSTRUCTION,Semi - Detached,Old Ottawa,Construct an addition to the roof of a 2 storey semi-detached dwelling (roof top access),0,17837,120,1305640,Construction,2013-08-07
44,RANGE RD,K1N 8J4,Ward 12,15632,,MAPLE LEAF DESIGN AND CONSTRUCTION,Semi - Detached,Old Ottawa,Construct an addition to the roof of a 2 storey semi-detached dwelling (roof top access),0,17837,120,1305640,Construction,2013-08-07
634,TENNANT WAY,K4M 0C7,Ward 22,4M-1480,,URBANDALE CONSTRUCTION,Rowhouse,Gloucester,Construct a 2 storey 3 unit rowhouse,3,394050,6062,1305641,Construction,2013-08-07
636,TENNANT WAY,K4M 0C7,Ward 22,4M-1480,,URBANDALE CONSTRUCTION,Rowhouse,Gloucester,Construct a 2 storey 3 unit rowhouse,3,394050,6062,1305641,Construction,2013-08-07
638,TENNANT WAY,K4M 0C7,Ward 22,4M-1480,,URBANDALE CONSTRUCTION,Rowhouse,Gloucester,Construct a 2 storey 3 unit rowhouse,3,394050,6062,1305641,Construction,2013-08-07
317,HINCHEY AVE,K1Y 1M1,Ward 15,4M-88291,163,***CONTRACTOR***,Single,Old Ottawa,"Remove and replace 2, 2 storey additions to a 2 storey detached dwelling (front, rear)",0,163672,1207,1305642,Construction,2013-08-07
2132,KINGSLEY RD,K2C 2X5,Ward 8,384630,314,CONTRACTOR UNKNOWN,Single,Old Ottawa,Extend roof overhang on a 1 storey detached dwelling,0,5000,360,1305643,Construction,2013-08-07
19,EASTPARK DR,K1B 3Z6,Ward 2,844,889,***CONTRACTOR***,Detached Garage/Shed,Gloucester,Construct a gazebo and floating deck (rear yard),0,6000,154,1305644,Construction,2013-08-07
47,SHANNONDOE CRES,K2M 2H1,Ward 23,4M-765,23,K-DECK,Single,Kanata,Construct an attached deck (rear yard),0,4000,115,1305645,Construction,2013-08-07
1733,FEATHERSTON DR,K1H 6P3,Ward 18,4M-,,SPRINGER BOYD CONTRACTING,Single,Old Ottawa,Finish the basement in a 2 storey detached dwelling,0,25000,782,1305646,Construction,2013-08-07
6,SOUTHPARK DR,K1B 3A5,Ward 2,4M-805,,CONTRACTOR UNKNOWN,Semi - Detached,Gloucester,Interior alteration on the 2nd floor of a 2 storey semi-detached dwelling (create a bathroom),0,6000,120,1305647,Construction,2013-08-07
2072,WALKLEY RD,K1G 3V3,Ward 10,4M-,PT LOT A,BRITT CONSTRUCTION,Industrial,Old Ottawa,Interior alterations to expand the office area in a 1 storey warehouse,0,80000,520,1305648,Construction,2013-08-08
368,LAUGHLIN CIR,K2T 0E3,Ward 4,4M-1380,,***CONTRACTOR***,Single,Kanata,Construct a two-tier deck (rear yard),0,6500,307,1305649,Construction,2013-08-08
870,CONTOUR ST,K1W 0G6,Ward 2,,42,RICHCRAFT HOMES LIMITED,Single,Gloucester,Construct a 2 storey detached dwelling,1,222960,1500,1305650,Construction,2013-08-08
537,MCLEOD ST,K1R 5R2,Ward 14,30,36,CONTRACTOR UNKNOWN,Single,Old Ottawa,Exterior alterations to a 2 storey detached dwelling (remove/install new columns at the front & excavate and underpin at rear),0,13000,54,1305651,Construction,2013-08-08
868,CONTOUR ST,K1W 0G6,Ward 2,,41,RICHCRAFT HOMES LIMITED,Single,Gloucester,Construct a 2 storey detached dwelling,1,370113,2490,1305652,Construction,2013-08-08
677,SUNBURST ST,K1T 0L2,Ward 22,4M-1462,73,CLARIDGE HOMES (LEITRIM) INC.,Single,Gloucester,Construct a 2 storey detached dwelling,1,299509,2015,1305653,Construction,2013-08-08
436,GOLDEN SPRINGS DR,K4M 0B9,Ward 22,4M-1470,95,CLARIDGE HOMES (RIVER ROAD) INC.,Single,Gloucester,Construct a 2 storey detached dwelling,1,315860,2125,1305654,Construction,2013-08-08
100,BAYSHORE DR,K2B 8C1,Ward 7,,17,CONTRACTOR UNKNOWN,Retail,Nepean,Tenant fit up in a 3 storey retail building (Bayshore - Old Navy),0,479145,16501,1305655,Construction,2013-08-08
347,RIVER LANDING AVE,,Ward 3,4M-1428,38,CONTRACTOR UNKNOWN,Single,Nepean,Finish the basement in a 2 storey detached dwelling,0,33444,900,1305657,Construction,2013-08-08
447,RIDEAU RD,K4M 1B2,Ward 20,13,1W 30,THE HEAT SOURCE,Single,Gloucester,Install a woodstove in a 1 storey detached dwelling,0,6500,0,1305658,Construction,2013-08-08
50,GLENDALE AVE,K1S 1W4,Ward 17,92408,32,"SIROIS, PIERRE",Detached Garage/Shed,Old Ottawa,Construct a garage (rear yard),0,18000,200,1305659,Construction,2013-08-08
100,LAURIER AVE E,K1N 6N7,Ward 12,40654,,CONTRAEX PROJECT MANAGEMENT,Institutional,Old Ottawa,Interior alterations to the second floor of a 4 storey mixed use building (University of Ottawa),0,243000,2691,1305660,Construction,2013-08-08
4389,LIMEBANK RD,K1V 1G7,Ward 22,4M-,19,CONTRACTOR UNKNOWN,Industrial,Gloucester,Construct a foundation pad for a 1 storey industrial building (Hydro Ottawa),0,350814,4448,1305661,Construction,2013-08-08
1252,HENRY FARM DR,K2C 2E2,Ward 8,330973,163,CONTRACTOR UNKNOWN,Single,Old Ottawa,Construct a covered screened in porch at the rear of a 1 storey detached dwelling,0,8000,121,1305662,Construction,2013-08-08
1316,COLLIER CRES,K4P 1C1,Ward 20,836,20,CONTRACTOR UNKNOWN,Single,Osgoode,Install an enclosure fo an inground pool (rear yard),0,0,0,1305663,Pool Enclosure,2013-08-08
6620,WOODSTREAM DR,K4P 1R4,Ward 20,4M-1158,8,KEMPTVILLE POOL & SPA,Other,Osgoode,Install an enclosure for an inground pool (rear yard),0,0,0,1305664,Pool Enclosure,2013-08-08
819,CONTOUR ST,K1W 0G6,Ward 2,4M1450,25,CONTRACTOR UNKNOWN,Single,Gloucester,Construct a deck (rear yard),0,6000,272,1305665,Construction,2013-08-08
352,PRESTON ST,K1S 4M6,Ward 14,46,6,***CONTRACTOR***,Demolition,Old Ottawa,Demolish a shed (rear yard),0,700,-160,1305666,Demolition,2013-08-08
67,CROWNHILL ST,K1J 7K7,Ward 11,591,141,5TH ELEMENT CONSTRUCTION,Single,Gloucester,Construct an addition to a 1 storey detached dwelling (2nd storey),0,153991,1036,1305667,Construction,2013-08-08
167,WALDEN DR,K2K 2K8,Ward 4,4M653,58,OAKWOOD BUILDERS,Single,Kanata,Finish the basement in a 2 storey detached dwelling,0,31920,859,1305668,Construction,2013-08-08
1895,MONTEREAU AVE,K1C 5X3,Ward 2,4M-497,78,OAKWOOD BUILDERS,Single,Gloucester,Interior alterations to the kitchen in a 2 storey detached dwelling,0,20000,350,1305669,Construction,2013-08-08
8,JARLAN TERR,K2L 3L7,Ward 23,4M481,38,OAKWOOD BUILDERS,Single,Kanata,Interior alterations to the kitchen in a 2 storey detached dwelling,0,15000,236,1305670,Construction,2013-08-08
195,CLEARVIEW AVE,K1Z 6S1,Ward 15,302828,,CONTRACTOR UNKNOWN,Apartment,Old Ottawa,Interior alterations on the 24th floor of a 25 storey apartment,0,35000,569,1305671,Construction,2013-08-08
45,GARRISON ST,K1Y 2V1,Ward 15,145,3,CONTRACTOR UNKNOWN,Single,Old Ottawa,Install an enclosure for a hot tub (rear yard),0,0,0,1305672,Pool Enclosure,2013-08-08
2170,RUSHTON RD,K2A 1N7,Ward 7,344479,199,***CONTRACTOR***,Other,Old Ottawa,Install an enclosure for an above ground pool (rear yard),0,0,0,1305673,Pool Enclosure,2013-08-08
842,BOYD AVE,K2A 2E1,Ward 15,355,152-155,CONTRACTOR UNKNOWN,Retail,Old Ottawa,Exterior/interior alterations to a 2 storey commercial (retail/office) building,0,2000,60,1305674,Construction,2013-08-08
755 B,SPRINGLAND DR,K1V 6L9,Ward 16,4M-,,"GIRALDEZ, JOHN",Rowhouse,Old Ottawa,"Interior alterations in the basement of a 2 storey rowhouse (add powder room, walls)",0,15000,272,1305675,Construction,2013-08-08
1513,OLD MONTREAL RD,K4C 1G7,Ward 19,,24,***CONTRACTOR***,Detached Garage/Shed,Cumberland,Construct a detached garage (back yard),0,15600,780,1305676,Construction,2013-08-08
67,CRYSTAL BEACH DR,K2H 5N3,Ward 7,442519,462,CONTRACTOR UNKNOWN,Single,Nepean,Interior/Exterior alterations to change 2 front windows in a 1 storey detached dwelling,0,10000,0,1305677,Construction,2013-08-08
160  -1506,GEORGE ST,K1N 9M2,Ward 12,,,OTTAWA GENERAL CONTRACTORS,Apartment,Old Ottawa,Interior alterations to the 15th floor of a 24 storey building (Unit 1506),0,47951,1105,1305678,Construction,2013-08-08
5150,FRANK KENNY RD,K0A 3H0,Ward 19,,8,CERITFIED SOLAR GUY,Farm,Cumberland,Construct a storage building,0,28560,1428,1305679,Construction,2013-08-08
6110,MITCH OWENS RD,K4M 1B2,Ward 20,,1,LABELLE TENTS,Other,Osgoode,TEMPORARY PERMIT: Erect a temporary tent for a special event (Wedding),0,1000,3595,1305680,Construction,2013-08-08
352,BALLINVILLE CIR,,Ward 22,4M1480,8,URBANDALE CONSTRUCTION,Single,Gloucester,Construct a 2 storey detached dwelling,1,437150,3016,1305683,Construction,2013-08-09
8,ASCOT AVE,K2H 6E4,Ward 8,406391,467,***CONTRACTOR***,Detached Garage/Shed,Nepean,Construct a garage (rear yard),0,20000,576,1305684,Construction,2013-08-09
6567,MARINA DR,K4M 1B3,Ward 21,767,27,***CONTRACTOR***,Single,Rideau,Construct 2 additions and replace a deck (rear yard),0,43849,295,1305685,Construction,2013-08-09
687,ROOSEVELT AVE,K2A 2A8,Ward 15,4M-257,PT LOTS 123 & 124,CONTRACTOR UNKNOWN,Single,Old Ottawa,Construct a 1 storey addition and interior alterations to a 1 storey detached dwelling (rear yard),0,27040,981,1305686,Construction,2013-08-09
203,ROSEMERE AVE,K1S 1A7,Ward 17,4M-,,CONTRACTOR UNKNOWN,Single,Old Ottawa,PLUMBING PERMIT ONLY - relocate dishwasher and sink. Add 1 additional sink..,0,0,0,1305687,Construction,2013-08-09
6710,CHRIS TIERNEY PRIV,K4P 1H4,Ward 20,,S PT LOT 15,2318970 ONTARIO INC.,Single,Osgoode,Construct a 1 storey modular home,1,80000,1387,1305688,Construction,2013-08-09
140,BLENHEIM DR,K1L 5B5,Ward 13,4M-87,24,COSTOM RENOVATIONS,Single,Rockcliffe Park,Construct 2 additions and replace carport with attached garage to a 1 storey detached dwelling,0,88982,877,1305689,Construction,2013-08-09
1949,QUEENSDALE AVE,K1T 1J9,Ward 10,,,CONTRACTOR UNKNOWN,Single,Gloucester,Construct a 1 storey detached dwelling with attached garage,1,351348,3377,1305690,Construction,2013-08-09
73,TRIPP CRES,K2J 1E1,Ward 3,M125,417,***CONTRACTOR***,Single,Nepean,Enclosure of an above ground pool in the rear yard of a detached dwelling,0,0,0,1305691,Pool Enclosure,2013-08-09
1240,ROYAL MAPLE DR,K4C 1B5,Ward 19,M-31,8,***CONTRACTOR***,Detached Garage/Shed,Cumberland,Construct a detached garage (side yard),0,15000,576,1305692,Construction,2013-08-09
205,SERRA RIDGE,,Ward 19,4M-1464,,D&G LANDSCAPING INC,Institutional,Cumberland,Install a 20x24 shade structure for a park on Serra Ridge,0,18018,538,1305693,Construction,2013-08-09
110,PLACE D'ORLEANS DR,K1C 2L9,Ward 1,4M-,37,TERLIN CONSTRUCTION LTD.,Retail,Cumberland,Interior alterations to add demising wall in between units 1230/1232 on the 1st storey of a 2 storey building - Place D'Orleans Shopping Centre,0,80000,4031,1305694,Construction,2013-08-09
434,QUEEN ST,K1R 7V7,Ward 14,3922,24,CONTRACTOR UNKNOWN,Office,Old Ottawa,Interior alterations to the 3rd floor of a 10 storey office building,0,50000,1862,1305695,Construction,2013-08-09
65,FIELDROW ST,K2G 2Y6,Ward 8,,32,D. E. KINKADE KONST.,Detached Garage/Shed,Nepean,Construct a detached garage (rear yard),0,30000,527,1305696,Construction,2013-08-09
1300,ERINDALE DR,K2C 2G4,Ward 8,4M-330972,64,"SAVAGE, GREG",Single,Old Ottawa,Construct a secondary dwelling unit in a 2 storey detached dwelling (basement),1,22000,893,1305697,Construction,2013-08-09
129,CHANCERY CRES,K4A 4N4,Ward 19,4M-1143,181,MINTO COMMUNITIES INC.,Single,Cumberland,Exterior alterations (remedial repairs) to a detached dwelling,0,6000,0,1305698,Construction,2013-08-09
127,CHANCERY CRES,K4A 4N4,Ward 19,4M-1143,182,MINTO COMMUNITIES INC.,Single,Cumberland,Exterior alterations (rememdial repairs) in a detached dwelling,0,6000,0,1305699,Construction,2013-08-09
5844,RED CASTLE RIDGE,K4M 0A7,Ward 20,4M-1406,24,CONTRACTOR UNKNOWN,Single,Osgoode,Construct a 1 storey detached dwelling,1,489100,4438,1305700,Construction,2013-08-09
107,CHANCERY CRES,K4A 4N3,Ward 19,4M-1143,184,MINTO COMMUNITIES INC.,Single,Cumberland,Interior alterations (remedial work) to a detached dwelling,0,6000,1,1305701,Construction,2013-08-09
204,GABBRO CRES,K2T 0H3,Ward 5,4M-1489,144,BRAEBURY HOMES,Single,Kanata,Construct a 2 storey detached dwelling,1,521578,3509,1305702,Construction,2013-08-09
294,MOUNTBATTEN AVE,K1H 5W3,Ward 18,4M-452,116,ROCA HOMES,Single,Old Ottawa,Construct a 2 storey detached dwelling,1,722093,6439,1305703,Construction,2013-08-09
294,MOUNTBATTEN AVE,K1H 5W3,Ward 18,452,116,ROCA HOMES,Demolition,Old Ottawa,Demolish a 1 storey detached dwelling,-1,5000,-1000,1305704,Demolition,2013-08-09
220,TRAILGATE ST,K1V 0Z9,Ward 22,4M1349,89,RICHCRAFT HOMES LIMITED,Single,Gloucester,Construct a 2 storey detached dwelling,1,553833,3726,1305705,Construction,2013-08-09
53,WITHERSPOON CRES,K2K 3L7,Ward 4,4M-1135,13,BETTER BASEMENTS CORPORATION,Single,Kanata,Finish the basement in a 2 storey detached dwelling,0,33444,900,1305706,Construction,2013-08-09
2070,SCOTT ST,K1Z 6S9,Ward 15,37,15 TO 17,M.P. LUNDY CONSTRUCTION,Demolition,Old Ottawa,Demolish a 1 storey repair garage,0,15000,-2540,1305707,Demolition,2013-08-09
116,COVEREDBRIDGE WAY,,Ward 5,4M-1142,26,POOL BUILDERS,Single,West Carleton,Install an enclosure for an inground pool (rear yard),0,0,0,1305708,Pool Enclosure,2013-08-09
39,VANIER RD,K2H 7P6,Ward 8,,,CONTRACTOR UNKNOWN,Detached Garage/Shed,Nepean,Construct a detached garage (side yard),0,15000,237,1305709,Construction,2013-08-09
348,MARSHALL CRT,K1H 6A4,Ward 18,551,16,CONTRACTOR UNKNOWN,Demolition,Old Ottawa,Demolish a 1 storey detached dwelling,-1,20000,-600,1305710,Demolition,2013-08-09
348,MARSHALL CRT,K1H 6A4,Ward 18,551,16,CONTRACTOR UNKNOWN,Single,Old Ottawa,Construct a 2 storey detached dwelling,1,511241,3439,1305711,Construction,2013-08-09
218,GLADEVIEW PRIV,K1T 4A7,Ward 10,4M-1053,,GILLESPIE HANDYMAN,Single,Old Ottawa,Construct a 2 storey deck to a 2 storey detached dwelling,0,4500,150,1305712,Construction,2013-08-09
218,BAYVIEW DR,K0A 3M0,Ward 5,4M-410,2,CONTRACTOR UNKNOWN,Single,West Carleton,Construct a roof over existing front porch,0,7500,108,1305713,Construction,2013-08-09
2330,BRENNAN PARK DR,K4C 1H6,Ward 19,50M-211,1,RICHCRAFT HOMES LIMITED,Detached Garage/Shed,Cumberland,Construct a detached garage including storage loft (side yard),0,16800,600,1305714,Construction,2013-08-09
475,OAKHILL RD,K1M 1J5,Ward 13,80,45,CONTRACTOR UNKNOWN,Single,Rockcliffe Park,Construct an addition to a 1 storey garage and interior alterations to a 2 storey detached dwelling,0,65000,635,1305715,Construction,2013-08-09
47,CHESTER CRES,K2J 2J6,Ward 3,M-208,174,MERMAID POOLS (OGILVIE ROAD),Single,Nepean,Install an enclosure around an above ground pool (rear yard),0,0,0,1305716,Pool Enclosure,2013-08-09
21,KEMPSTER AVE,K2B 6L9,Ward 7,4M-384,354,DUSTIN POOLE ARCHITECTUAL DESIGNS,Single,Old Ottawa,Construct a 2nd floor addition and interior alterations,0,71578,347,1305718,Construction,2013-08-09
525,LADEROUTE AVE,K1Z 5V9,Ward 15,364,27,CONTRACTOR UNKNOWN,Demolition,Old Ottawa,Demolish a 2 storey detached dwelling,-1,2500,-1200,1305719,Demolition,2013-08-09
521,LADEROUTE AVE,K1Z 5V9,Ward 15,364,,AMLAN DEVELOPMENTS,Demolition,Old Ottawa,Demolish a 1 storey detached dwelling,-1,8000,-850,1305720,Demolition,2013-08-09
525 A,LADEROUTE AVE,K1Z 5V9,Ward 15,364,27,AMLAN DEVELOPMENTS INC.,Semi - Detached,Old Ottawa,Construct a 2 storey semi detached dwelling,2,598560,4027,1305721,Construction,2013-08-09
525 B,LADEROUTE AVE,K1Z 5V9,Ward 15,364,27,AMLAN DEVELOPMENTS INC.,Semi - Detached,Old Ottawa,Construct a 2 storey semi detached dwelling,2,598560,4027,1305721,Construction,2013-08-09
521,LADEROUTE AVE,K1Z 5V9,Ward 15,364,26,AMLAN DEVELOPMENTS,Semi - Detached,Old Ottawa,Construct a 2 storey semi detached dwelling with attached garages,2,350000,3702,1305722,Construction,2013-08-09
523,LADEROUTE AVE,K1Z 5V9,Ward 15,364,26,AMLAN DEVELOPMENTS,Semi - Detached,Old Ottawa,Construct a 2 storey semi detached dwelling with attached garages,2,350000,3702,1305722,Construction,2013-08-09
113,TIMBER LANE,K0A 1X0,Ward 5,,PT LOTS C & D,***CONTRACTOR***,Single,West Carleton,PLUMBING ONLY - Remove & replace all existing plumbing & water lines,0,0,0,1305723,Construction,2013-08-12
6,ROBERTA CRES,K2J 1G6,Ward 3,M-105,98,***CONTRACTOR***,Single,Nepean,Install an enclosure for an above ground pool (rear yard),0,0,0,1305724,Pool Enclosure,2013-08-12
3408,WHITE SPRUCE ST,,Ward 20,M-261,9,CONTRACTOR UNKNOWN,Single,Osgoode,Construct a 4 season sunroom at the rear of a 2 storey detached dwelling,0,77746,523,1305725,Construction,2013-08-12
250,ALBERT ST,K1P 6M1,Ward 14,3922,34-35,CONTRACTOR UNKNOWN,Office,Old Ottawa,Tenant fit up on the 9th floor of a 14 storey office building,0,48000,1840,1305726,Construction,2013-08-12
23,WARREN AVE,K1Y 0R9,Ward 15,4M-47,2851,"LONG, CHARLES",Single,Old Ottawa,Remove and replace a post on a porch (front yard),0,5000,65,1305727,Construction,2013-08-12
58,STONEPATH CRES,K2S 1S4,Ward 6,4M-913,57,***CONTRACTOR***,Single,Goulbourn,Finish basement in a 2 storey detached dwelling,0,7878,212,1305728,Construction,2013-08-12
770,CORBRIDGE ST,K4A 0A6,Ward 19,4M1299,31,CAMPBELL POOLS (YOUVILLE),Single,Cumberland,Install an enclosure for an above ground pool (rear yard),0,0,0,1305730,Pool Enclosure,2013-08-12
350,SPARKS ST,K1R 7S8,Ward 14,3922,12-14,CONTRACTOR UNKNOWN,Office,Old Ottawa,Interior alterations on the 9th floor of a 12 storey office building - Embassy of Uruguay,0,40000,1800,1305731,Construction,2013-08-12
520,ROUGEMOUNT CRES,K4A 2Z8,Ward 19,50M162,103,***CONTRACTOR***,Single,Cumberland,Install an enclosure for an above ground pool (back yard),0,0,0,1305732,Pool Enclosure,2013-08-12
5885,LONGHEARTH WAY,K4M 1M2,Ward 20,4M-1254,41,MALLETTE LANDSCAPING INC,Single,Osgoode,Install an enclosure for an inground pool (rear yard),0,0,0,1305733,Pool Enclosure,2013-08-12
2090,SCOTT ST,K1Z 6S9,Ward 15,37,15-17,M.P. LUNDY CONSTRUCTION,Demolition,Old Ottawa,Demolish a 2 storey office building,0,60000,-6647,1305734,Demolition,2013-08-12
2223,"PAGE, CHEMIN",K1C 7K5,Ward 2,,5,***CONTRACTOR***,Single,Gloucester,Construct an accessory apartment in a detached dwelling (basement),1,9255,617,1305735,Construction,2013-08-12
160,ELGIN ST,K1A 0W9,Ward 14,4M-2996,50,CONTRACTOR UNKNOWN,Office,Old Ottawa,Interior alterations on the 8th floor of a 27 storey office building,0,1083333,16000,1305736,Construction,2013-08-12
237,YORK ST,K1N 5T9,Ward 12,43586,9,OTTAWA CONCRETE SERVICES,Semi - Detached,Old Ottawa,Exterior alteration to the foundation of a 2 storey semi-detached dwelling-underpin section of foundation walls,0,30000,288,1305737,Construction,2013-08-12
271,CRESTVIEW RD,K1H 5G4,Ward 18,550,41,CONTRACTOR UNKNOWN,Demolition,Old Ottawa,Demolish a 2 storey detached dwelling,-1,1000,-2000,1305738,Demolition,2013-08-12
209,PRETORIA AVE,K1S 1X1,Ward 17,44376,pt lot 1 - 2,CONTRACTOR UNKNOWN,Single,Old Ottawa,Construct a 2 storey front porch addition and a 2 storey attached shed addition at the rear of a mixed use building,0,5000,200,1305739,Construction,2013-08-12
46,REVOL RD,K2G 0B9,Ward 9,340423,54,CONTRACTOR UNKNOWN,Single,Nepean,Construct an attached garage (side yard),0,48000,630,1305740,Construction,2013-08-12
250,LANARK AVE,K1Z 1G4,Ward 15,,31,CONTRACTOR UNKNOWN,Office,Old Ottawa,Interior alterations on the 2nd floor of a 7 storey office building,0,293550,7051,1305741,Construction,2013-08-12
1  -1,STONEBANK CRES,K2H 9M3,Ward 8,430,,CONTRACTOR UNKNOWN,Stacked Rowhouse,Nepean,Remove and replace existing deck on 10 blocks of 3 storey stacked rowhouses (CCC#430),0,60000,400,1305742,Construction,2013-08-12
1  -1,TIMBERVIEW WAY,K2H 9M7,Ward 8,430,,CONTRACTOR UNKNOWN,Stacked Rowhouse,Nepean,Remove and replace existing deck on 10 blocks of 3 storey stacked rowhouses (CCC#430),0,60000,400,1305742,Construction,2013-08-12
1  -10,STONEBANK CRES,K2H 9M3,Ward 8,430,,CONTRACTOR UNKNOWN,Stacked Rowhouse,Nepean,Remove and replace existing deck on 10 blocks of 3 storey stacked rowhouses (CCC#430),0,60000,400,1305742,Construction,2013-08-12
1  -11,STONEBANK CRES,K2H 9M3,Ward 8,430,,CONTRACTOR UNKNOWN,Stacked Rowhouse,Nepean,Remove and replace existing deck on 10 blocks of 3 storey stacked rowhouses (CCC#430),0,60000,400,1305742,Construction,2013-08-12
1  -12,STONEBANK CRES,K2H 9M3,Ward 8,430,,CONTRACTOR UNKNOWN,Stacked Rowhouse,Nepean,Remove and replace existing deck on 10 blocks of 3 storey stacked rowhouses (CCC#430),0,60000,400,1305742,Construction,2013-08-12
1  -2,STONEBANK CRES,K2H 9M3,Ward 8,430,,CONTRACTOR UNKNOWN,Stacked Rowhouse,Nepean,Remove and replace existing deck on 10 blocks of 3 storey stacked rowhouses (CCC#430),0,60000,400,1305742,Construction,2013-08-12
1  -2,TIMBERVIEW WAY,K2H 9M7,Ward 8,430,,CONTRACTOR UNKNOWN,Stacked Rowhouse,Nepean,Remove and replace existing deck on 10 blocks of 3 storey stacked rowhouses (CCC#430),0,60000,400,1305742,Construction,2013-08-12
1  -3,STONEBANK CRES,K2H 9M3,Ward 8,430,,CONTRACTOR UNKNOWN,Stacked Rowhouse,Nepean,Remove and replace existing deck on 10 blocks of 3 storey stacked rowhouses (CCC#430),0,60000,400,1305742,Construction,2013-08-12
1  -3,TIMBERVIEW WAY,K2H 9M7,Ward 8,430,,CONTRACTOR UNKNOWN,Stacked Rowhouse,Nepean,Remove and replace existing deck on 10 blocks of 3 storey stacked rowhouses (CCC#430),0,60000,400,1305742,Construction,2013-08-12
1  -4,STONEBANK CRES,K2H 9M3,Ward 8,430,,CONTRACTOR UNKNOWN,Stacked Rowhouse,Nepean,Remove and replace existing deck on 10 blocks of 3 storey stacked rowhouses (CCC#430),0,60000,400,1305742,Construction,2013-08-12
1  -4,TIMBERVIEW WAY,K2H 9M7,Ward 8,430,,CONTRACTOR UNKNOWN,Stacked Rowhouse,Nepean,Remove and replace existing deck on 10 blocks of 3 storey stacked rowhouses (CCC#430),0,60000,400,1305742,Construction,2013-08-12
1  -5,STONEBANK CRES,K2H 9M3,Ward 8,430,,CONTRACTOR UNKNOWN,Stacked Rowhouse,Nepean,Remove and replace existing deck on 10 blocks of 3 storey stacked rowhouses (CCC#430),0,60000,400,1305742,Construction,2013-08-12
1  -5,TIMBERVIEW WAY,K2H 9M7,Ward 8,430,,CONTRACTOR UNKNOWN,Stacked Rowhouse,Nepean,Remove and replace existing deck on 10 blocks of 3 storey stacked rowhouses (CCC#430),0,60000,400,1305742,Construction,2013-08-12
1  -6,STONEBANK CRES,K2H 9M3,Ward 8,430,,CONTRACTOR UNKNOWN,Stacked Rowhouse,Nepean,Remove and replace existing deck on 10 blocks of 3 storey stacked rowhouses (CCC#430),0,60000,400,1305742,Construction,2013-08-12
