ST,ROAD,PC,WARD,PLAN,LOT,CONTRACTOR,BLG_TYPE,MUNICIPALITY,DESCRIPTION,DU,VALUE,FT2,PERMIT,APPL_TYPE,ISSUED_DATE
2084,BREEZEWOOD ST,K4A 4R9,Ward 1,4M-1211,,NOVATECH DISASTER RESTORATION INC.,Single,Cumberland,Re-construct an attached garage to a 2 storey detached dwelling due to fire damage,0,20000,220,1301702,Construction,2013-04-04
125,UNIVERSITE PRIV,,Ward 12,40654,2,CONTRACTOR UNKNOWN,Institutional,Old Ottawa,Interior alterations to the 2nd floor auditorium of a 4 storey building (university of Ottawa),0,150000,1227,1301703,Construction,2013-04-04
1783,HENNESSY CRES,K4A 3X1,Ward 19,4M-924,,OTTAWA GENERAL CONTRACTORS,Single,Cumberland,Finish the basement in a 2 storey detached dwelling,0,34113,918,1301704,Construction,2013-04-04
253,DALY AVE,K1N 6G3,Ward 12,6,25,BASSI CONSTRUCTION LTD,Apartment,Old Ottawa,Interior alterations on the 3rd floor of a 3 storey apartment building,0,14000,151,1301705,Construction,2013-04-04
827,CONTOUR ST,K1W 0G6,Ward 2,4M-1450,TS21,RICHCRAFT HOMES LIMITED,Single,Gloucester,Construct a 2 Storey Single with attached garage  Model: 35-17 Cranbrook 2009 A,1,258484,1739,1301706,Construction,2013-04-04
17,SPRINGWATER DR,K2M 2J7,Ward 23,4M-803,13,***CONTRACTOR***,Single,Kanata,Construct a 1 storey addition to a 2 storey detached dwelling (rear yard),0,66888,450,1301707,Construction,2013-04-04
443,WENTWORTH AVE,K2B 5J7,Ward 7,305,,CONTRACTOR UNKNOWN,Single,Old Ottawa,Enclose the front porch on a 1 storey detached dwelling,0,3000,40,1301708,Construction,2013-04-04
849,BUNCHBERRY WAY,K1T 0K7,Ward 22,4M-1484,16,TAMARACK DEVELOPMENTS CORPORATION,Single,Gloucester,Construct a 2 storey detached dwelling with attached garage Model: 5054 A,1,259410,3563,1301709,Construction,2013-04-04
830,BUNCHBERRY WAY,K1T 0K7,Ward 22,4M-1484,35,TAMARACK DEVELOPMENTS CORPORATION,Single,Gloucester,Construct a 2 storey detached dwelling with attached garage,1,472824,3181,1301710,Construction,2013-04-04
112,MANORWOOD CRES,K1T 0L4,Ward 22,4M-1484,,TAMARACK DEVELOPMENTS CORPORATION,Rowhouse,Gloucester,"Construct a block of 4, 2 storey rowhouses with attached garages  Models: T6 2007,T7 2007,T1 2007,T6 2007",4,733537,6580,1301712,Construction,2013-04-04
114,MANORWOOD CRES,K1T 0L4,Ward 22,4M-1484,,TAMARACK DEVELOPMENTS CORPORATION,Rowhouse,Gloucester,"Construct a block of 4, 2 storey rowhouses with attached garages  Models: T6 2007,T7 2007,T1 2007,T6 2007",4,733537,6580,1301712,Construction,2013-04-04
116,MANORWOOD CRES,K1T 0L4,Ward 22,4M-1484,,TAMARACK DEVELOPMENTS CORPORATION,Rowhouse,Gloucester,"Construct a block of 4, 2 storey rowhouses with attached garages  Models: T6 2007,T7 2007,T1 2007,T6 2007",4,733537,6580,1301712,Construction,2013-04-04
118,MANORWOOD CRES,K1T 0L4,Ward 22,4M-1484,,TAMARACK DEVELOPMENTS CORPORATION,Rowhouse,Gloucester,"Construct a block of 4, 2 storey rowhouses with attached garages  Models: T6 2007,T7 2007,T1 2007,T6 2007",4,733537,6580,1301712,Construction,2013-04-04
45,O'CONNOR ST,K1P 1A4,Ward 14,3922,14 to 21,GIAMBERDINO CONTRACTING INC.,Office,Old Ottawa,Tenant fit up on the 5th floor of an 18 storey office building,0,70000,1076,1301713,Construction,2013-04-04
131,BANK ST,K1P 5N7,Ward 14,3922,36,OTTAWA HOME RENOVATIONS,Office,Old Ottawa,Tenant fit-up on the 4th floor of a 4 storey retail building (Mediastyle),0,34869,1743,1301714,Construction,2013-04-04
109,RENFREW AVE,K1S 1Z7,Ward 17,189959,20,OAKWOOD BUILDERS,Single,Old Ottawa,Interior alterations to the 1st and 2nd floor and add a dormer to a 2 storey semi-detached dwelling,0,40000,313,1301715,Construction,2013-04-04
5676,MANOTICK MAIN ST,,Ward 21,,pt lot 4,MINTO COMMUNITIES INC.,Other,Rideau,Install a wood gazebo in a park area.,0,39717,225,1301716,Construction,2013-04-04
143,GENTRY RD,K0A 1L0,Ward 5,4M-1446,13,***CONTRACTOR***,Single,West Carleton,Construct a 1 storey detached dwelling with attached garage,1,250000,4150,1301717,Construction,2013-04-04
30,WOODMOUNT CRES,K2E 5R1,Ward 9,495960,91,***CONTRACTOR***,Semi - Detached,Nepean,Interior alterations in the basement and 1st floor of a 2 storey semi-detached dwelling,0,2000,100,1301718,Construction,2013-04-04
2653,ALTA VISTA DR,K1V 7T5,Ward 18,31,20-22,CONTRACTOR UNKNOWN,Retail,Old Ottawa,Tenant fit up for a restaurant in a 1 storey shopping centre (Lebanese Village Bakery),0,45000,1184,1301720,Construction,2013-04-05
29,DUNOON PL,K2L 2V7,Ward 23,4M-,,PRO FLOW SERVICES INC.,Single,Kanata,Install a Protective Plumbing Device on the building drain,0,0,0,1301721,Construction,2013-04-05
80,MELANIE CRES,K2L 2J8,Ward 23,,,PRO FLOW SERVICES INC.,Single,Kanata,Install a Protective Device onthe building drain,0,0,0,1301722,Construction,2013-04-05
100,BAYSHORE DR,K2B 8C1,Ward 7,465465,17,SOURCE FOUR CONSTRUCTION LTD.,Retail,Nepean,Interior alterations on the 2nd floor of a 3 storey retail complex (Jubilee Jewellers),0,100000,1920,1301723,Construction,2013-04-05
24,WINCHESTER DR,K2L 2C9,Ward 23,M220,,TWO BROTHERS CONSTRUCTION,Single,Kanata,PLUMBING ONLY -Install a Protective Device on the building drain,0,0,0,1301724,Construction,2013-04-05
54,MELANIE CRES,K2L 2J8,Ward 23,M220,,TWO BROTHERS CONSTRUCTION,Single,Kanata,PLUMBING ONLY - Install a Protective Device on the building drain,0,0,0,1301726,Construction,2013-04-05
15,MORTON DR,K2L 1W9,Ward 23,4M-,PT  1155,TWO BROTHERS CONSTRUCTION,Single,Kanata,PLUMBING ONLY - Install a Protective Device on the building drain,0,0,0,1301727,Construction,2013-04-05
75,ROCHELLE DR,K0A 2Z0,Ward 21,4M-1456,9,CEDARSTONE HOMES LIMITED,Single,Goulbourn,Construct a 1 storey detached dwelling,1,308577,2076,1301728,Construction,2013-04-05
32,LAUREL ST,K1R 6T9,Ward 14,82974,PT LOT 27,RUBINO AND SONS CONSTRUCTION AND DESIGN,Semi - Detached,Old Ottawa,Construct a 2 storey addition to a 2 storey semi-detached dwelling (rear),0,24600,144,1301729,Construction,2013-04-05
22,HALKIRK AVE,K2V 1B5,Ward 23,4M-956,31,TWO BROTHERS CONSTRUCTION,Single,Kanata,PLUMBING ONLY - Install a Protective Device on the building drain,0,0,0,1301730,Construction,2013-04-05
1765,MERIVALE RD,K2G 1E1,Ward 9,,30,CONTRACTOR UNKNOWN,Institutional,Nepean,Alterations to a 1 storey arena (Merivale Arena),0,22250,108,1301731,Construction,2013-04-05
150,KINCARDINE DR,K2V 1A9,Ward 23,4M-,,TWO BROTHERS CONSTRUCTION,Single,Kanata,PLUMBING ONLY - Install a Protective Device on the building drain,0,0,0,1301732,Construction,2013-04-05
115,ISSAM PRIV,K1T 4B6,Ward 10,4M1148,,***CONTRACTOR***,Single,Gloucester,Construct a 2 storey detached dwelling with attached garage,1,225850,2878,1301733,Construction,2013-04-05
106,SPARKS ST,K1P 5B6,Ward 14,3922,21,ASHCROFT DEVELOPMENT INC. (ANTARES),Mixed,Old Ottawa,EXCAVATION ONLY - PHASE 1 ONLY (south half of lot) - Construct an 18 storey mixed use building,0,2000000,0,1301734,Construction,2013-04-05
9,CHIPPEWA AVE,K2G 1X6,Ward 8,375,2146 - 2149,CONTRACTOR UNKNOWN,Single,Nepean,"Interior alterations to basement, 1st floor, 2nd storey in a 2 storey detached dwelling",0,15000,1750,1301735,Construction,2013-04-05
340,GALLANTRY WAY,K2S 0R1,Ward 6,,8,MATTAMY DEVELOPMENT CORPORATION,Single,Goulbourn,Construct a 2 Storey Single with attached garage  Model: Sandfield 2007 C 3 bdrm,1,334142,2248,1301736,Construction,2013-04-05
332,GALLANTRY WAY,K2S 0R1,Ward 6,,24,MATTAMY DEVELOPMENT CORPORATION,Single,Goulbourn,Construct a 2 Storey Single with attached garage  Model: Oakriver 2011 A,1,312292,2101,1301737,Construction,2013-04-05
376,GALLANTRY WAY,K2S 0R1,Ward 6,,26,MATTAMY DEVELOPMENT CORPORATION,Single,Goulbourn,Construct a 2 Storey Single with attached garage  Model: Valleyfield 2008 A,1,354506,2385,1301738,Construction,2013-04-05
2085,TENTH LINE RD,K4A 4C5,Ward 19,4M-,,,Retail,Cumberland,Interior alterations to JYSK (racking layout revision) in a 1 storey retail plaza,0,50000,6000,1301739,Construction,2013-04-05
374,GALLANTRY WAY,K2S 0R1,Ward 6,,27,MATTAMY DEVELOPMENT CORPORATION,Single,Goulbourn,Construct a 2 Storey Single with attached garage  Model: Fernhaven 2011 A,1,256701,1727,1301740,Construction,2013-04-05
200,GRANT CARMAN DR,K2E 7Z8,Ward 9,521473,,CONTRACTOR UNKNOWN,Retail,Nepean,TEMPORARY PERMIT- Erect a temporary tent for a seasonal outdoor garden centre (Loblaws),0,1000,1036,1301741,Construction,2013-04-05
641,BATHGATE DR,K1K 3Y3,Ward 13,M-122,,CALARCO DRYWALL CO. LTD.,Apartment,Old Ottawa,Column repairs to the underground parking garage of a 25 storey apartment building,0,90000,1000,1301742,Construction,2013-04-05
168,GREENBANK RD,K2H 5V2,Ward 9,4M-,32,CONTRACTOR UNKNOWN,Institutional,Nepean,Interior alterations to the kindergarten and resource room on the ground floor of a 2 storey school - Greenbank Knoxdale Public,0,150000,1614,1301743,Construction,2013-04-05
279,SILBRASS PRIV,K2J 5M6,Ward 22,4M-1233,,,Single,Nepean,Interior alterations to the 1st and 2nd floor of a 2 storey detached dwelling,0,750,23,1301744,Construction,2013-04-05
925,BLAIR RD,K1J 7M8,Ward 11,591,PT 69,TERLIN CONSTRUCTION,Single,Gloucester,Construct an addition to a detached garage in the rear yard of a 1 storey single family dwelling.,0,10000,208,1301745,Construction,2013-04-05
486,ALBERT ST,K1R 5B5,Ward 14,3922,3,MASON DESIGN & BUILD,Apartment,Old Ottawa,Convert a 22 unit hotel into a 13 unit 3 storey apartment building,13,300000,4619,1301746,Construction,2013-04-05
406,NESTLETON ST,K4A 0W3,Ward 19,,112,MINTO COMMUNITIES INC.,Single,Cumberland,Construct a 2 storey detached dwelling,1,375316,2525,1301747,Construction,2013-04-05
500,CARACOLE WAY,K4A 0W3,Ward 19,,168,MINTO COMMUNITIES INC.,Single,Cumberland,Construct a 2 storey detached dwelling,1,318832,2145,1301748,Construction,2013-04-05
359,HOLLAND AVE,K1Y 0Y7,Ward 15,4M-,,CONTRACTOR UNKNOWN,Semi - Detached,Old Ottawa,Interior alterations on the 2nd floor of a 2 storey semi detached dwelling,0,6500,61,1301749,Construction,2013-04-05
398,NESTLETON ST,K4A 0W2,Ward 19,,116,MINTO COMMUNITIES INC.,Single,Cumberland,Construct a 2 storey detached dwelling,1,375316,2525,1301751,Construction,2013-04-05
312,EQUINE WAY,,Ward 6,4M-,90,CARDEL HOMES LIMITED PARTNERSHIP OTTAWA DIVISION,Single,Goulbourn,Construct a 2 storey detached dwelling,1,349899,2354,1301752,Construction,2013-04-05
6870,BANK ST,K0A 2P0,Ward 20,,PT LOT 16,CONTRACTOR UNKNOWN,Industrial,Osgoode,Relocate a cement silo,0,30000,155,1301753,Construction,2013-04-05
372,GALLANTRY WAY,K2S 0R1,Ward 6,,28,MATTAMY DEVELOPMENT CORPORATION,Single,Goulbourn,Construct a 2 Storey Single with attached garage  Model: Sandfield 2007 C 3 bdrm,1,334142,2248,1301754,Construction,2013-04-05
1313,HEATHER WAY,K2C 2K3,Ward 8,372115,658,CAMPBELL POOLS,Single,Old Ottawa,Install an enclosure for an inground pool (rear yard),0,0,0,1301756,Pool Enclosure,2013-04-05
210,LUCINDA CRES,K1W 0A1,Ward 2,4M-1318,85,"BENSON, SHAWN",Single,Gloucester,Install an enclosure for an inground pool (rear yard),0,0,0,1301757,Pool Enclosure,2013-04-05
104,MONTARGIS CIR,K4A 0M4,Ward 19,4M-1376,52,CAMPBELL POOLS (YOUVILLE),Single,Cumberland,Install an enclosure for an inground pool (rear yard),0,0,0,1301758,Pool Enclosure,2013-04-05
70,KENORA ST,K1Y 3L1,Ward 15,4M-48,2191,CONTRACTOR UNKNOWN,Single,Old Ottawa,Construct a covered porch on a 2 storey detached dwelling (front yard),0,12000,317,1301759,Construction,2013-04-05
212,LUCINDA CRES,K1W 0A1,Ward 2,4M-1318,86,"BENSON, SHAWN",Single,Gloucester,Install an enclosure for an inground pool (rear yard),0,0,0,1301760,Pool Enclosure,2013-04-05
370,GALLANTRY WAY,K2S 0R1,Ward 6,,29,MATTAMY DEVELOPMENT CORPORATION,Single,Goulbourn,Construct a 2 Storey Single with attached garage  Model: Sandfield 2007 A 3 bdrm,1,333399,2243,1301761,Construction,2013-04-05
368,GALLANTRY WAY,K2S 0R1,Ward 6,,30,MATTAMY DEVELOPMENT CORPORATION,Single,Goulbourn,Construct a 2 Storey Single with attached garage  Model: Youngston 2007 A,1,329658,2217,1301762,Construction,2013-04-05
1602,TELESAT CRT,K1B 1B1,Ward 11,4M-,21,CONTRACTOR UNKNOWN,Office,Gloucester,Interior alterations to create a room in existing cafeteria area (Children's Aid Society),0,137460,140,1301763,Construction,2013-04-05
342,GALLANTRY WAY,K2S 0R1,Ward 6,,19,MATTAMY DEVELOPMENT CORPORATION,Single,Goulbourn,Construct a 2 Storey Single with attached garage  Model: Valleyfield 2008 B,1,354506,2385,1301764,Construction,2013-04-05
338,GALLANTRY WAY,K2S 0R1,Ward 6,,21,MATTAMY DEVELOPMENT CORPORATION,Single,Goulbourn,Construct a 2 Storey Single with attached garage  Model: Highwood 2011 A,1,306198,2060,1301765,Construction,2013-04-05
194,NEPEAN ST,,Ward 14,,,"MILLER, MATTHEW",Mixed,Old Ottawa,"Tenant fit-up on the 1st floor of a 3 storey mixed use building (rear, TacoLot)",0,2000,400,1301766,Construction,2013-04-05
423,COUNTRY GLEN WAY,,Ward 4,,83,MINTO COMMUNITIES INC.,Single,Kanata,Construct a 2 Storey Single with attached garage  Model: Easton 2009 B,1,236337,1590,1301767,Construction,2013-04-05
2744,INNES RD,K1B 4K4,Ward 2,,12,BRANCO DEVELOPMENT INC,Apartment,Gloucester,"Construct a 3 storey, 14 unit apartment building",14,1050000,14477,1301768,Construction,2013-04-05
4471,INNES RD,,Ward 19,,A,MAR GARD BUILDERS LTD.,Retail,Cumberland,SHELL ONLY - Construct a 2 storey retail building,0,840000,5845,1301769,Construction,2013-04-05
4479,INNES RD,K4A 3J7,Ward 19,,A,MAR GARD BUILDERS LTD.,Retail,Cumberland,SHELL ONLY - Construct a 2 storey retail building,0,840000,5845,1301769,Construction,2013-04-05
4487,INNES RD,K4A 3J7,Ward 19,,A,MAR GARD BUILDERS LTD.,Retail,Cumberland,SHELL ONLY - Construct a 2 storey retail building,0,840000,5845,1301769,Construction,2013-04-05
418,CAVESSON ST,,Ward 6,,1010,MONARCH CORPORATION,Single,Goulbourn,Construct a 2 Storey Single with attached garage  Model: Arabian 2012 A,1,529752,3564,1301770,Construction,2013-04-05
200,KENT ST,K1A 0E6,Ward 14,2996,22-23,CONTRACTOR UNKNOWN,Office,Old Ottawa,Interior alterations on the 2nd floor of a 15 storey office building,0,48000,1292,1301771,Construction,2013-04-05
860  -128,CAHILL DR W,K1V 9A3,Ward 16,4M-,"Level 1, Unit 22",***CONTRACTOR***,Rowhouse,Old Ottawa,Interior alterations to add a 3 piece washroom on the second floor,0,3000,10,1301772,Construction,2013-04-05
324,PERCHERON WAY,,Ward 6,,1043,MONARCH CORPORATION,Single,Goulbourn,Construct a 1 Storey Single with attached garage  Model: 46-1 Shire 2012 A,1,288064,1938,1301773,Construction,2013-04-05
314,BRETTONWOOD RIDGE,,Ward 4,,73,MINTO COMMUNITIES INC.,Single,Kanata,Construct a 2 Storey Single with attached garage  Model: Westminster 2007 B,1,404300,2720,1301774,Construction,2013-04-05
316,BRETTONWOOD RIDGE,,Ward 4,,74,MINTO COMMUNITIES INC.,Single,Kanata,Construct a 2 Storey Single with attached garage  Model: Picadilly 2007 A,1,332656,2238,1301775,Construction,2013-04-05
120,BROADWAY AVE,K1S 2V8,Ward 17,108654,,OAKWOOD BUILDERS,Detached Garage/Shed,Old Ottawa,Construct a detached carport,0,15000,388,1301776,Construction,2013-04-05
2379,HOLLY LANE,K1V 7P2,Ward 10,4RF,,CONTRACTOR UNKNOWN,Office,Old Ottawa,Interior alterations to the sprinkler system of a 2 storey office building,0,40000,1500,1301777,Construction,2013-04-05
1650,IRA MORGAN WAY,K0A 2P0,Ward 20,4M-922,25,***CONTRACTOR***,Single,Osgoode,Construct an attached garage and porch addition at the side of a 1 storey detached dwelling,0,100000,800,1301778,Construction,2013-04-05
508,BRYCE PL,K2S 0N2,Ward 6,4M-1372,140,GV RENOVATIONS,Single,Goulbourn,Finish the basement in a 2 storey detached dwelling,0,22296,600,1301779,Construction,2013-04-08
322,BRETTONWOOD RIDGE,,Ward 4,,77,MINTO COMMUNITIES INC.,Single,Kanata,Construct a 2 Storey Single with attached garage  Model: Bryant 2011 B,1,224892,1513,1301780,Construction,2013-04-08
367,BRETTONWOOD RIDGE,,Ward 4,,54,MINTO COMMUNITIES INC.,Single,Kanata,Construct a 2 Storey Single with attached garage  Model: Griffin 2011 A,1,253431,1705,1301783,Construction,2013-04-08
375,BRETTONWOOD RIDGE,,Ward 4,,50,MINTO COMMUNITIES INC.,Single,Kanata,Construct a 2 Storey Single with attached garage  Model: Gainsborough 2009 C,1,375316,2525,1301784,Construction,2013-04-08
108,MURRAY ST,K1N 5M6,Ward 12,42482,13-14,CONTRACTOR UNKNOWN,Mixed,Old Ottawa,Interior alterations to a restaurant and 2 apartment units in a 2 storey mixed use building,0,85000,2691,1301785,Construction,2013-04-08
818,ROCKSON CRES,K2S 0S6,Ward 6,4M-1447,147,POOL BUILDERS OTTAWA,Single,Goulbourn,Install an enclosure for an inground pool  (rear yard),0,0,0,1301786,Pool Enclosure,2013-04-08
1212,LONGFIELDS DR,K2J 5X3,Ward 22,,blk 21,MINTO COMMUNITIES INC.,Rowhouse,Nepean,"Construct a 3 Storey Rowhouse with attached garages  Models: Astra II 2012 A,Magna II 2012 C,Magna II 2012 E,Astra II 2012 B,Magna II 2012 D,Magna II 2012 A,Astra II 2012 C,Astra II 2012 B",8,1450349,13010,1301787,Construction,2013-04-08
1214,LONGFIELDS DR,K2J 5X3,Ward 22,,blk 21,MINTO COMMUNITIES INC.,Rowhouse,Nepean,"Construct a 3 Storey Rowhouse with attached garages  Models: Astra II 2012 A,Magna II 2012 C,Magna II 2012 E,Astra II 2012 B,Magna II 2012 D,Magna II 2012 A,Astra II 2012 C,Astra II 2012 B",8,1450349,13010,1301787,Construction,2013-04-08
1216,LONGFIELDS DR,K2J 5X3,Ward 22,,blk 21,MINTO COMMUNITIES INC.,Rowhouse,Nepean,"Construct a 3 Storey Rowhouse with attached garages  Models: Astra II 2012 A,Magna II 2012 C,Magna II 2012 E,Astra II 2012 B,Magna II 2012 D,Magna II 2012 A,Astra II 2012 C,Astra II 2012 B",8,1450349,13010,1301787,Construction,2013-04-08
1218,LONGFIELDS DR,K2J 5X3,Ward 22,,blk 21,MINTO COMMUNITIES INC.,Rowhouse,Nepean,"Construct a 3 Storey Rowhouse with attached garages  Models: Astra II 2012 A,Magna II 2012 C,Magna II 2012 E,Astra II 2012 B,Magna II 2012 D,Magna II 2012 A,Astra II 2012 C,Astra II 2012 B",8,1450349,13010,1301787,Construction,2013-04-08
1220,LONGFIELDS DR,K2J 5X3,Ward 22,,blk 21,MINTO COMMUNITIES INC.,Rowhouse,Nepean,"Construct a 3 Storey Rowhouse with attached garages  Models: Astra II 2012 A,Magna II 2012 C,Magna II 2012 E,Astra II 2012 B,Magna II 2012 D,Magna II 2012 A,Astra II 2012 C,Astra II 2012 B",8,1450349,13010,1301787,Construction,2013-04-08
1222,LONGFIELDS DR,K2J 5X3,Ward 22,,blk 21,MINTO COMMUNITIES INC.,Rowhouse,Nepean,"Construct a 3 Storey Rowhouse with attached garages  Models: Astra II 2012 A,Magna II 2012 C,Magna II 2012 E,Astra II 2012 B,Magna II 2012 D,Magna II 2012 A,Astra II 2012 C,Astra II 2012 B",8,1450349,13010,1301787,Construction,2013-04-08
1224,LONGFIELDS DR,K2J 5X3,Ward 22,,blk 21,MINTO COMMUNITIES INC.,Rowhouse,Nepean,"Construct a 3 Storey Rowhouse with attached garages  Models: Astra II 2012 A,Magna II 2012 C,Magna II 2012 E,Astra II 2012 B,Magna II 2012 D,Magna II 2012 A,Astra II 2012 C,Astra II 2012 B",8,1450349,13010,1301787,Construction,2013-04-08
1226,LONGFIELDS DR,K2J 5X3,Ward 22,,blk 21,MINTO COMMUNITIES INC.,Rowhouse,Nepean,"Construct a 3 Storey Rowhouse with attached garages  Models: Astra II 2012 A,Magna II 2012 C,Magna II 2012 E,Astra II 2012 B,Magna II 2012 D,Magna II 2012 A,Astra II 2012 C,Astra II 2012 B",8,1450349,13010,1301787,Construction,2013-04-08
125,MANCINI WAY,K2J 5X3,Ward 22,,,MINTO COMMUNITIES INC.,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: Hampton 2010 M,Hampton 2010 K,Astoria 2010 L,Greenwich 2010 L Mid Unit,Astoria 2010 K,Greenwich 2010 M End Unit",6,962294,8632,1301788,Construction,2013-04-08
127,MANCINI WAY,K2J 5X3,Ward 22,,,MINTO COMMUNITIES INC.,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: Hampton 2010 M,Hampton 2010 K,Astoria 2010 L,Greenwich 2010 L Mid Unit,Astoria 2010 K,Greenwich 2010 M End Unit",6,962294,8632,1301788,Construction,2013-04-08
129,MANCINI WAY,K2J 5X3,Ward 22,,,MINTO COMMUNITIES INC.,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: Hampton 2010 M,Hampton 2010 K,Astoria 2010 L,Greenwich 2010 L Mid Unit,Astoria 2010 K,Greenwich 2010 M End Unit",6,962294,8632,1301788,Construction,2013-04-08
131,MANCINI WAY,K2J 5X3,Ward 22,,,MINTO COMMUNITIES INC.,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: Hampton 2010 M,Hampton 2010 K,Astoria 2010 L,Greenwich 2010 L Mid Unit,Astoria 2010 K,Greenwich 2010 M End Unit",6,962294,8632,1301788,Construction,2013-04-08
133,MANCINI WAY,K2J 5X3,Ward 22,,,MINTO COMMUNITIES INC.,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: Hampton 2010 M,Hampton 2010 K,Astoria 2010 L,Greenwich 2010 L Mid Unit,Astoria 2010 K,Greenwich 2010 M End Unit",6,962294,8632,1301788,Construction,2013-04-08
135,MANCINI WAY,K2J 5X3,Ward 22,,,MINTO COMMUNITIES INC.,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: Hampton 2010 M,Hampton 2010 K,Astoria 2010 L,Greenwich 2010 L Mid Unit,Astoria 2010 K,Greenwich 2010 M End Unit",6,962294,8632,1301788,Construction,2013-04-08
518,PINAWA CIR,,Ward 3,4M1423,50209,MONARCH CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Maple 2010 A,1,452757,3046,1301789,Construction,2013-04-08
576,PINAWA CIR,,Ward 3,4M1423,50246,MONARCH CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Spruce B 2010,1,523807,3524,1301790,Construction,2013-04-08
595,PINAWA CIR,,Ward 3,4M1423,50235,MONARCH CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Canterbury 2010 C,1,401328,2700,1301791,Construction,2013-04-08
121,PRESTON ST,K1R 7P3,Ward 14,51,2,CONTRACTOR UNKNOWN,Retail,Old Ottawa,Construct a porch at the front of a 2 storey mixed use building,0,4000,193,1301792,Construction,2013-04-08
123,PRESTON ST,K1R 7P3,Ward 14,51,2,CONTRACTOR UNKNOWN,Retail,Old Ottawa,Construct a porch at the front of a 2 storey mixed use building,0,4000,193,1301792,Construction,2013-04-08
925,BLAIR RD,K1J 7M8,Ward 11,591,69,***CONTRACTOR***,Single,Gloucester,Install a solid fuel burning appliance (woodstove) in an existing 1 storey detached garage,0,1800,0,1301794,Construction,2013-04-08
1900,CITY PARK DR,K1J 1A3,Ward 11,4M-648,,,Office,Gloucester,Interior alterations to public corridors in a 5 storey office building,0,12500,1130,1301795,Construction,2013-04-08
19,CLARENCE ST,K1N 5P4,Ward 12,42482,3 & 4,,Mixed,Old Ottawa,Tenant fit up on the 1st floor of a 3 storey mixed use building (IPP Inc. Optometry),0,150000,1900,1301796,Construction,2013-04-08
525,ELM PARK AVE,,Ward 3,4M-1046,20,TARTAN HOMES CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Ashton 2012 B,1,387653,2608,1301797,Construction,2013-04-08
415,SMYTH RD,K1H 8M8,Ward 18,,,CONTRACTOR UNKNOWN,Industrial,Old Ottawa,Interior alterations to the 1st floor of a 3 storey office building (CHEO Foundation),0,25000,915,1301798,Construction,2013-04-08
69,DALY AVE,K1N 6E3,Ward 12,6,2,CONTRACTOR UNKNOWN,Apartment,Old Ottawa,Interior alterations to add a laundry room in the basement of a 2 storey apartment building,0,15000,215,1301799,Construction,2013-04-08
10,GRANGEMILL AVE,K2H 6A6,Ward 8,392092,272,CONTRACTOR UNKNOWN,Single,Nepean,Finish the basement in a 1 storey detached dwelling,0,34000,915,1301800,Construction,2013-04-08
293,MICHEL CIR,K1L 7P4,Ward 12,719,,CONTRACTOR UNKNOWN,Single,Vanier,Interior alterations to the 1st floor and construct a secondary dwelling unit in a 2 storey detached dwelling (basement),0,45000,2691,1301801,Construction,2013-04-08
143,ACACIA AVE,K1M 0R4,Ward 13,251,28,"MARCOTTE, PAUL",Single,Rockcliffe Park,Finish the basement in a 2 storey detached dwelling,0,23039,620,1301802,Construction,2013-04-08
275,SPARKS ST,K1R 7X9,Ward 14,3922,4-5,BOLTON ELECTRIC,Institutional,Old Ottawa,Interior alterations on floors 2 through 12 to replace plumbing stacks in a 12 storey office buiding,0,155700,2400,1301803,Construction,2013-04-08
517,ELM PARK AVE,,Ward 3,4M-1046,18,TARTAN HOMES CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Castleton 2009 B 5 bdrm,1,467918,3148,1301804,Construction,2013-04-08
1029,DAZE ST,K1V 2G3,Ward 10,,,CONTRACTOR UNKNOWN,Retail,Old Ottawa,"Construct a 1 storey addition to the front and side, construct part of a basement and interior alterations to an existing 1storey restaurant ( KS)",0,150000,797,1301805,Construction,2013-04-08
3249,CONROY RD,K1G 3N4,Ward 10,,PT 3,CLARIDGE HOMES (CONROY) INC,Apartment,Old Ottawa,"SUPERSTRUCTURE ONLY:  Construct a 4 storey, 24 unit condominium building with underground parking (Block A)",0,7000000,25446,1301806,Construction,2013-04-08
1220,STANTON RD,K2C 3E2,Ward 8,394912,867,POOLARAMA SWIMMING POOLS,Single,Old Ottawa,Install an enclosure for an inground pool (rear yard),0,0,0,1301807,Pool Enclosure,2013-04-08
6000,MALAKOFF RD,K0A 2Z0,Ward 21,,,CONTRACTOR UNKNOWN,Single,Rideau,Interior alterations on the 1st floor of a 2 storey detached dwelling,0,40000,215,1301808,Construction,2013-04-08
