ST,ROAD,PC,WARD,PLAN,LOT,CONTRACTOR,BLG_TYPE,MUNICIPALITY,DESCRIPTION,DU,VALUE,FT2,PERMIT,APPL_TYPE,ISSUED_DATE
3311,WOODROFFE AVE,,Ward 22,,,DAYTECH LIMITED,Commercial,Nepean,Install 1 OC Transpo prefabricated bike shelter (OC Transpo - Nepean Woods Park & Ride),0,28501,205,1400115,Construction,2014-01-09
3311,WOODROFFE AVE,,Ward 22,,,DAYTECH LIMITED,Commercial,Nepean,Install 2 prefabricated bus shelters (OC Transpo - Nepean Woods Park & Ride),0,102814,738,1400116,Construction,2014-01-09
1274,GREGORY CRT,K1J 9B2,Ward 11,4M-520,2,CONTRACTOR UNKNOWN,Single,Gloucester,Interior alterations to the basement and install a patio door on the 1st floor of a 2 storey detached dwelling,0,6000,0,1400117,Construction,2014-01-09
1500,ST. LAURENT BLVD,K1G 0Z8,Ward 18,725,,CITY OF OTTAWA,Industrial,Old Ottawa,Constuct a 1 storey addition to a 2 storey industrial building (OC Transpo),0,929995,5576,1400119,Construction,2014-01-09
1200,ST. LAURENT BLVD,K1K 3B8,Ward 13,747,,SOURCE FOUR CONSTRUCTION LTD.,Retail,Old Ottawa,"Construction of a demising wall to separate 1 suite into 2 suites in a 2 storey commercial building (St-Laurent Shopping Center, CRU 104 and 102)",0,18000,1600,1400120,Construction,2014-01-09
36,CIMARRON CRES,K2G 6E1,Ward 8,4M-848,14,BASSI CONSTRUCTION LTD,Single,Nepean,Construct a 1 storey addition to a 2 storey detached dwelling (rear yard),0,35674,240,1400121,Construction,2014-01-09
2083,JOCKVALE RD,K2J 0R1,Ward 3,,5,TARTAN HOMES CORPORATION,Single,Nepean,Construct a 2 storey detached dwelling,1,396869,2670,1400122,Construction,2014-01-09
2085,JOCKVALE RD,K2J 0R1,Ward 3,,4,TARTAN HOMES CORPORATION,Single,Nepean,Construct a 2 storey detached dwelling,1,429867,2892,1400123,Construction,2014-01-09
695,WILLOWMERE WAY,K1T 0L5,Ward 22,4M-1484,100,TARTAN HOMES CORPORATION,Single,Gloucester,Construct a 2 storey detached dwelling,1,528006,4405,1400124,Construction,2014-01-09
120,SCENIC LANE,K0A 3M0,Ward 5,688,5,***CONTRACTOR***,Single,West Carleton,Construct a roof extension to cover existing deck (side and rear yard),0,3000,398,1400125,Construction,2014-01-09
1534,PRINCE OF WALES DR,K2C 1P1,Ward 16,455,13,***CONTRACTOR***,Single,Old Ottawa,Interior alterations to create a new bathroom on the 1st floor of a 1 storey detached dwelling,0,7000,85,1400126,Construction,2014-01-09
113,ROTHESAY DR,K2L 1N8,Ward 23,879,pt lot 626,***CONTRACTOR***,Semi - Detached,Kanata,Construct a 1 storey addition to a 2 storey semi-detached dwelling,0,54387,366,1400127,Construction,2014-01-09
246,HELM CIR,K2S 0G2,Ward 6,4M-1323,128,KANATA RENOVATIONS,Single,Goulbourn,Finish the basement in a 2 storey detached dwelling,0,22296,600,1400128,Construction,2014-01-10
50,UNION ST,K1M 1R6,Ward 13,70,11-12,CONTRACTOR UNKNOWN,Duplex,Old Ottawa,Interior alterations on the 2nd floor of a duplex,0,20000,301,1400130,Construction,2014-01-10
801,FAIRWINDS TERR,K1C 2X6,Ward 1,M-215,11,CONTRACTOR UNKNOWN,Single,Gloucester,Interior alterations on the 1st floor of a 2 storey detached dwelling to remove load bearing wall,0,7500,81,1400131,Construction,2014-01-10
162,PRESTON ST,K1R 7P7,Ward 14,82974,2,CONTRACTOR UNKNOWN,Rowhouse,Old Ottawa,Interior alterations to convert a rowhouse into a duplex,1,7000,1323,1400132,Construction,2014-01-10
132,WEST RIDGE DR,K2S 2H1,Ward 6,4M-1256,66,ELI'S FENCING,Single,Goulbourn,Construct a deck (rear yard),0,7000,132,1400134,Construction,2014-01-10
34,SHINING STAR CIR,K2S 2B4,Ward 6,4M-1163,145,JUST BASEMENTS,Single,Goulbourn,Finish the basement in a 2 storey detached dwelling,0,26012,700,1400138,Construction,2014-01-10
82,THIRD AVE,K1S 2J8,Ward 17,4M-35085,PT LOT 28,***CONTRACTOR***,Single,Old Ottawa,"Construct a 3rd storey addition to a 2 storey dwelling, construct a 3 storey addition (rear), replace the foundation, and create a secondary dwelling unit (basement)",0,26906,3622,1400139,Construction,2014-01-10
671,AQUAVIEW DR,K4A 4W4,Ward 19,4M-1172,97,6613951 CANADA INC,Single,Cumberland,Finish the basement in a 2 storey detached dwelling,0,32515,875,1400140,Construction,2014-01-10
17,SPRINGFIELD RD,K1M 1C8,Ward 13,74,1,AMSTED CONSTRUCTION (RESTORAL) LTD.,Mixed,Old Ottawa,Tenant fit-up on the 1st floor of a 2 storey mixed use building (Amsted),0,20000,700,1400142,Construction,2014-01-10
304,EQUINE WAY,K2V 0A7,Ward 6,4M-1491,86,CARDEL HOMES LIMITED PARTNERSHIP OTTAWA DIVISION,Single,Goulbourn,Construct a 2 Storey Single with attached garage  Model: Inverness II 2012 A1,1,295199,1986,1400143,Construction,2014-01-10
2550,TRAVERSE DR,K1V 8B1,Ward 17,755,30,***CONTRACTOR***,Single,Old Ottawa,Create a secondary dwelling unit in the basement of a 2 storey detached dwelling.,1,40000,300,1400144,Construction,2014-01-10
1409,LEBLANC DR,K1C 2Z4,Ward 2,4M-320,4,CONTRACTOR UNKNOWN,Single,Gloucester,"Install solar panels on a 2 storey detached dwelling (roof, photovoltaic)",0,7000,0,1400145,Construction,2014-01-10
3808,ETIENNE RD,K0A 3E0,Ward 19,,,CONTRACTOR UNKNOWN,Single,Cumberland,"Install solar panels on a 2 storey detached dwelling (roof, photovoltaic)",0,7000,687,1400146,Construction,2014-01-10
320,NESTLETON ST,K4A 0A4,Ward 19,4M-1299,19,SOLART LLL CORP,Single,Cumberland,Install solar panels on a 2 storey detached dwelling (roof),0,7000,636,1400147,Construction,2014-01-10
53,BOREALIS CRES,K1K 4T5,Ward 13,4M-,,CONTRACTOR UNKNOWN,Single,Old Ottawa,"Install solar panels on a 2 storey detached dwelling (roof, photovoltaic)",0,7000,588,1400148,Construction,2014-01-10
174,DAHLIA AVE,K1H 6G2,Ward 18,616,15,ALAIN SIMARD GENERAL CARPENTER,Single,Old Ottawa,Interior alterations to basement of 1 storey detached dwelling,0,4500,226,1400150,Construction,2014-01-10
283,RICHMOND RD,K1Z 6X3,Ward 15,263,1,CONTRACTOR UNKNOWN,Retail,Old Ottawa,Tenant fit-up on the 1st floor of a 2 storey retail building - Yogurty's,0,80000,1093,1400151,Construction,2014-01-10
50,RIDEAU ST,K1N 9J7,Ward 12,3922,pt 1-10 67-72,PCL,Retail,Old Ottawa,FOUNDATION ONLY - Construct a 4 storey addition with below grade parking garage to an existing 4 storey retail building (Rideau Centre) (see BP# 1306227 for EXCAVATION AND SHORING permit),0,0,0,1400152,Construction,2014-01-10
6630,BLOSSOM TRAIL DR,K4P 1R5,Ward 20,4M-1238,6,KEMPTVILLE POOL & SPA,Single,Osgoode,Install an enclosure for an inground pool (rear yard),0,0,0,1400153,Pool Enclosure,2014-01-13
6,ROCKY POINT RD,K2H 8H1,Ward 7,466,23W,CONTRACTOR UNKNOWN,Single,Nepean,Interior alterations in a 2 storey detached dwelling,0,35000,900,1400154,Construction,2014-01-13
37,SMOKETREE CRES,K2S 2B8,Ward 6,4M-1159,78,KEMPTVILLE POOL & SPA,Single,Goulbourn,Install an enclosure for an inground pool (rear yard),0,0,0,1400155,Pool Enclosure,2014-01-13
210,EDGEFIELD TERR,K2J 0L7,Ward 3,4M-1311,127,***CONTRACTOR***,Single,Nepean,Finish a portion of the basement in a 2 storey detached dwelling,0,28427,765,1400156,Construction,2014-01-13
66,HEARST WAY,K2L 2P4,Ward 23,m-310,,CONTRACTOR UNKNOWN,Retail,Kanata,"Interior alterations to a 1 storey commercial building (construct demising wall to create 3 units, add windows, new HVAC)",0,50000,4500,1400157,Construction,2014-01-13
16,EDGEBROOK RD,K2H 6C3,Ward 8,379443,8,L3 BUILDERS,Single,Nepean,Interior alterations to 2 bathrooms in a detached dwelling,0,30000,110,1400158,Construction,2014-01-13
53,ARGYLE AVE,K2P 1B3,Ward 14,30,9,***CONTRACTOR***,Rowhouse,Old Ottawa,Interior alterations to the 2nd floor of a 3 storey rowhouse,0,6000,155,1400159,Construction,2014-01-13
440,GLOUCESTER ST,K1R 7T8,Ward 14,2996,1 to 5,FLORAL DESIGN LANDSCAPING,Apartment,Old Ottawa,Replacement of existing 2 public spas and deck with 1 public spa and deck.,0,20000,594,1400160,Construction,2014-01-13
1065,AVIGNON CRT,K1C 2N4,Ward 1,,,LAMBDEN WINDOW & DOOR,Semi - Detached,Gloucester,Exterior alterations to a 2 storey semi-detached dwelling (add window),0,3000,12,1400161,Construction,2014-01-13
274,MONTREAL RD,K1L 6C3,Ward 12,4M-75,10,"MARAMBA, MARIVIC",Mixed,Vanier,"Tenant fit-up in a 2 storey mixed use building (Tasty Delight Bake Shop,  Unit 274-1, 1st floor)",0,7000,1000,1400162,Construction,2014-01-13
683,BANK ST,K1S 3T8,Ward 17,M40,39,CONTRACTOR UNKNOWN,Commercial,Old Ottawa,Exterior alterations to a 1 storey restaurant Farmteam Cookhouse (front entrance facade),0,9000,255,1400163,Construction,2014-01-13
3030,CONROY RD,K1G 6C2,Ward 10,,,CONTRACTOR UNKNOWN,Commercial,Old Ottawa,Interior alterations on both floors of a 2 storey mixed use building,0,125000,5726,1400164,Construction,2014-01-13
2167,PROVENCE AVE,K4A 0P1,Ward 19,4M1382,9,RICHCRAFT HOMES LIMITED,Single,Cumberland,Construct a 2 storey detached dwelling,1,391369,2633,1400165,Construction,2014-01-13
1621,BOTSFORD ST,K1G 0R2,Ward 18,665,975,COPPERSTONE RENOVATIONS,Single,Old Ottawa,Interior alterations in the basement of a 1 storey detached dwelling (bathroom),0,6000,108,1400166,Construction,2014-01-13
7650,SNAKE ISLAND RD,K0A 2P0,Ward 20,,pt 21,I3S,Institutional,Osgoode,Interior alterations to a 1 storey institutional building (one maglock installation on exterior door),0,5000,0,1400167,Construction,2014-01-13
344  -C,DUNDAS ST,K1L 7W7,Ward 12,49,58,CONTRACTOR UNKNOWN,Commercial,Vanier,Plumbing permit only: Installation of a sump pump and connection to existing sanitary line,0,0,0,1400168,Construction,2014-01-13
88,STOCKHOLM PRIV,K4M 0G9,Ward 22,4M-1474,,RICHCRAFT HOMES LIMITED,Rowhouse,Gloucester,Construct a 3 storey block of 10 rowhouse dwellings,10,1580786,14180,1400169,Construction,2014-01-13
90,STOCKHOLM PRIV,K4M 0G9,Ward 22,4M-1474,,RICHCRAFT HOMES LIMITED,Rowhouse,Gloucester,Construct a 3 storey block of 10 rowhouse dwellings,10,1580786,14180,1400169,Construction,2014-01-13
92,STOCKHOLM PRIV,K4M 0G9,Ward 22,4M-1474,,RICHCRAFT HOMES LIMITED,Rowhouse,Gloucester,Construct a 3 storey block of 10 rowhouse dwellings,10,1580786,14180,1400169,Construction,2014-01-13
94,STOCKHOLM PRIV,K4M 0G9,Ward 22,4M-1474,,RICHCRAFT HOMES LIMITED,Rowhouse,Gloucester,Construct a 3 storey block of 10 rowhouse dwellings,10,1580786,14180,1400169,Construction,2014-01-13
96,STOCKHOLM PRIV,K4M 0G9,Ward 22,4M-1474,,RICHCRAFT HOMES LIMITED,Rowhouse,Gloucester,Construct a 3 storey block of 10 rowhouse dwellings,10,1580786,14180,1400169,Construction,2014-01-13
116,NUTTING CRES,K4M 0C3,Ward 22,4M-1474,,RICHCRAFT HOMES LIMITED,Rowhouse,Gloucester,Construct a 3 storey block of 10 rowhouse dwellings,10,1580786,14180,1400169,Construction,2014-01-13
118,NUTTING CRES,K4M 0C3,Ward 22,4M-1474,,RICHCRAFT HOMES LIMITED,Rowhouse,Gloucester,Construct a 3 storey block of 10 rowhouse dwellings,10,1580786,14180,1400169,Construction,2014-01-13
120,NUTTING CRES,K4M 0C3,Ward 22,4M-1474,,RICHCRAFT HOMES LIMITED,Rowhouse,Gloucester,Construct a 3 storey block of 10 rowhouse dwellings,10,1580786,14180,1400169,Construction,2014-01-13
122,NUTTING CRES,K4M 0C3,Ward 22,4M-1474,,RICHCRAFT HOMES LIMITED,Rowhouse,Gloucester,Construct a 3 storey block of 10 rowhouse dwellings,10,1580786,14180,1400169,Construction,2014-01-13
124,NUTTING CRES,K4M 0C3,Ward 22,4M-1474,,RICHCRAFT HOMES LIMITED,Rowhouse,Gloucester,Construct a 3 storey block of 10 rowhouse dwellings,10,1580786,14180,1400169,Construction,2014-01-13
611,CHENIER WAY,K4A 1R3,Ward 1,50M-96,117,OAKWOOD BUILDERS,Single,Cumberland,Interior alterations on the 1st floor of a 2 storey detached dwelling,0,6000,1053,1400170,Construction,2014-01-13
92,HANSEN AVE,K2K 2M2,Ward 4,4M653,200,OAKWOOD BUILDERS,Single,Kanata,Interior alterations to a 2 storey detached dwelling (bathroom renovations),0,12000,240,1400171,Construction,2014-01-13
1171,MAPLE AVE,,Ward 21,,,CREEKSIDE SEPTIC,Office,Rideau,Plumbing permit only - Changeover from Septic System to City Sewers in an office building,0,0,0,1400172,Construction,2014-01-13
87,LOTTA AVE,K2G 2B6,Ward 8,,1454 1457,OAKWOOD BUILDERS,Single,Nepean,Interior alterations to a 1 storey detached dwelling (basement renovations),0,6977,322,1400173,Construction,2014-01-13
468,KENSINGTON AVE,K1Z 6G9,Ward 15,350,198,DOYLE HOMES,Detached Garage/Shed,Old Ottawa,Construct a pool shed (rear yard),0,12000,60,1400174,Construction,2014-01-13
104,GRANITE CRT,K2M 0A3,Ward 23,4M-1269,PT LOT 19,***CONTRACTOR***,Single,Kanata,Install an enclosure for a hot tub (rear yard),0,0,0,1400175,Pool Enclosure,2014-01-13
241,PARK RD,K1M 0C9,Ward 13,57,7,CONTRACTOR UNKNOWN,Single,Rockcliffe Park,Interior alterations on all floors of a 3 storey detached dwelling,0,799800,3993,1400176,Construction,2014-01-13
1150,BANK ST,K1S 3X6,Ward 17,115,4,CONTRACTOR UNKNOWN,Commercial,Old Ottawa,Interior alterations to enlarge a retail space,0,500,24,1400177,Construction,2014-01-13
1154,BANK ST,K1S 3X6,Ward 17,115,4,CONTRACTOR UNKNOWN,Commercial,Old Ottawa,Interior alterations to enlarge a retail space,0,500,24,1400177,Construction,2014-01-13
725,MONDEGO TERR,,Ward 3,4M1423,50278,MONARCH CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Juniper 2010 B,1,422286,2841,1400179,Construction,2014-01-14
1403,FOREST VALLEY DR,K1C 5M8,Ward 2,4M-427,2,ALGONQUIN LANDSCAPING LTD.,Single,Gloucester,Finish the basement in a 2 storey detached dwelling,0,28799,775,1400180,Construction,2014-01-14
1400,CARLING AVE,K1Z 7L8,Ward 16,221,,CONTRACTOR UNKNOWN,Retail,Old Ottawa,Installation of maglocks on all floors in a hotel. (Embassy West Hotel),0,3050,100,1400181,Construction,2014-01-14
41,WYLIE AVE,K2B 6M3,Ward 7,384,376,HOLLANDS RENOVATIONS,Single,Old Ottawa,Interior alterations to remove 1 load bearing wall between the kitchen and dining room,0,4000,1,1400182,Construction,2014-01-14
87,MACKAY ST,K1M 2E4,Ward 13,17,13,CONTRACTOR UNKNOWN,Single,Old Ottawa,Interior/exterior alterations to a 3 storey detached dwelling due to fire damage,0,480000,3229,1400184,Construction,2014-01-14
1671,LINKLAND CRT,K4C 0A5,Ward 19,4M-1405,10,MAPLE LEAF DESIGN AND CONSTRUCTION,Single,Cumberland,Construct a 2 storey detached dwelling,1,554427,3730,1400185,Construction,2014-01-14
121,NORTHWESTERN AVE,K1Y 0M1,Ward 15,331,pt lot 44,CONTRACTOR UNKNOWN,Single,Old Ottawa,Construct a 3 storey semi-detached dwelling,2,881088,6903,1400187,Construction,2014-01-14
123,NORTHWESTERN AVE,K1Y 0M1,Ward 15,331,pt lot 44,CONTRACTOR UNKNOWN,Single,Old Ottawa,Construct a 3 storey semi-detached dwelling,2,881088,6903,1400187,Construction,2014-01-14
121,NORTHWESTERN AVE,K1Y 0M1,Ward 15,331,pt lot 44,CONTRACTOR UNKNOWN,Demolition,Old Ottawa,Demolish a 1 storey detached dwelling,-1,5000,-1292,1400188,Demolition,2014-01-14
620,EDISON AVE,K2A 1V7,Ward 15,204,39-40,LARCHWOOD URBAN DEVELOPMENTS INC.,Semi - Detached,Old Ottawa,Construct a semi-detached dwelling,2,590398,5244,1400189,Construction,2014-01-14
622,EDISON AVE,K2A 1V7,Ward 15,204,39-40,LARCHWOOD URBAN DEVELOPMENTS INC.,Semi - Detached,Old Ottawa,Construct a semi-detached dwelling,2,590398,5244,1400189,Construction,2014-01-14
266,BLACK SAGE CRES,K1V 2J8,Ward 22,4M-1328,102,***CONTRACTOR***,Single,Gloucester,Finish the basement of a 2 storey detached dwelling,0,24154,650,1400190,Construction,2014-01-14
1053,CARLING AVE,K1Y 4E9,Ward 15,135079,,BRADFORD CONSTRUCTION,Institutional,Old Ottawa,"Interior alterations on the 7th floor of a 8 storey hospital (enlarge washrooms for 5 patient rooms, Civic Hospital)",0,220000,2200,1400191,Construction,2014-01-14
501,SMYTH RD,K1H 8L6,Ward 18,405,,CONTRACTOR UNKNOWN,Institutional,Old Ottawa,Interior alterations to a portion of Level 2 Module S on the General Campus - Conversion of sleep rooms to offices (The Ottawa Hospital),0,85000,905,1400192,Construction,2014-01-14
130,KEYWORTH AVE,K1Y 0E6,Ward 15,4M-,,CONTRACTOR UNKNOWN,Institutional,Old Ottawa,Interior alterations to a 2 storey school (change formerly occupied cafeteria into a child care facility at St. George Catholic School),0,450000,5145,1400193,Construction,2014-01-14
562,O'CONNOR ST,K1S 3P9,Ward 17,44135,pt lot 17,JUST BASEMENTS,Single,Old Ottawa,Finish the basement in a 2 storey detached dwelling,0,13006,350,1400194,Construction,2014-01-14
888,WOODROFFE AVE,K2A 3G3,Ward 7,464,36,CONTRACTOR UNKNOWN,Semi - Detached,Old Ottawa,Construct a 2 storey semi detached dwelling,2,643017,4326,1400195,Construction,2014-01-14
888,WOODROFFE AVE,K2A 3G3,Ward 7,464,pt lot 36,CONTRACTOR UNKNOWN,Demolition,Old Ottawa,Demolish a 2 storey detached dwelling,-1,20000,-900,1400196,Demolition,2014-01-14
133,HINTON AVE N,K1Y 0Z9,Ward 15,157,1363,CONTRACTOR UNKNOWN,Single,Old Ottawa,"Construct a 2 storey addition (side yard), a 1 storey addition (rear yard)  and create a secondary dwelling unit (basement) to a 2 storey detached dwelling",0,399412,2855,1400197,Construction,2014-01-14
154,GLEBE AVE,K1S 2C5,Ward 17,4M-76125,47,DEMARCO CONSTRUCTION,Single,Old Ottawa,Interior alterations on all floors of a 3 storey detached dwelling,0,100000,2200,1400198,Construction,2014-01-15
2531 A,BANK ST,K1V 8R9,Ward 10,5,6,CONTRACTOR UNKNOWN,Commercial,Old Ottawa,Interior alterations to convert a hair salon into a pharmacy,0,30000,997,1400199,Construction,2014-01-15
11,HOLLAND AVE,K1Y 4S1,Ward 15,,,CONTRACTOR UNKNOWN,Office,Old Ottawa,"Interior alterations to a 7 storey office building (PSAC, 1st floor, repair boardroom)",0,30000,1279,1400200,Construction,2014-01-15
262,LONGFIELDS DR,K2J 5Y7,Ward 3,,,MONARCH CORPORATION,Rowhouse,Nepean,"Construct a block of 4, 2 storey rowhouses with 2 - 2 unit detached garages.",4,835505,8540,1400201,Construction,2014-01-15
264,LONGFIELDS DR,K2J 5Y7,Ward 3,,,MONARCH CORPORATION,Rowhouse,Nepean,"Construct a block of 4, 2 storey rowhouses with 2 - 2 unit detached garages.",4,835505,8540,1400201,Construction,2014-01-15
266,LONGFIELDS DR,K2J 5Y7,Ward 3,,,MONARCH CORPORATION,Rowhouse,Nepean,"Construct a block of 4, 2 storey rowhouses with 2 - 2 unit detached garages.",4,835505,8540,1400201,Construction,2014-01-15
268,LONGFIELDS DR,K2J 5Y7,Ward 3,,,MONARCH CORPORATION,Rowhouse,Nepean,"Construct a block of 4, 2 storey rowhouses with 2 - 2 unit detached garages.",4,835505,8540,1400201,Construction,2014-01-15
331,SWEETFLAG ST,K2J 5Y7,Ward 3,,pt 18,MONARCH CORPORATION,Semi - Detached,Nepean,Construct a 2 storey semi-detached dwelling with a 2 unit detached garage.,2,555319,4291,1400202,Construction,2014-01-15
333,SWEETFLAG ST,K2J 5Y7,Ward 3,,pt 18,MONARCH CORPORATION,Semi - Detached,Nepean,Construct a 2 storey semi-detached dwelling with a 2 unit detached garage.,2,555319,4291,1400202,Construction,2014-01-15
339,SWEETFLAG ST,K2J 5Y7,Ward 3,2,pt 18,MONARCH CORPORATION,Rowhouse,Nepean,"Construct a block of 4, 2 storey rowhouses with 2 - 2 unit detached garages.",4,858768,8656,1400203,Construction,2014-01-15
341,SWEETFLAG ST,K2J 5Y7,Ward 3,2,pt 18,MONARCH CORPORATION,Rowhouse,Nepean,"Construct a block of 4, 2 storey rowhouses with 2 - 2 unit detached garages.",4,858768,8656,1400203,Construction,2014-01-15
343,SWEETFLAG ST,K2J 5Y7,Ward 3,2,pt 18,MONARCH CORPORATION,Rowhouse,Nepean,"Construct a block of 4, 2 storey rowhouses with 2 - 2 unit detached garages.",4,858768,8656,1400203,Construction,2014-01-15
345,SWEETFLAG ST,K2J 5Y7,Ward 3,2,pt 18,MONARCH CORPORATION,Rowhouse,Nepean,"Construct a block of 4, 2 storey rowhouses with 2 - 2 unit detached garages.",4,858768,8656,1400203,Construction,2014-01-15
5507,HAZELDEAN RD,K2S 0P5,Ward 6,4M-1440,,CONTRACTOR UNKNOWN,Retail,Kanata,Tenant fit-up on the 1st floor of a 1 storey retail  building (Magicuts Hair Salon - Unit #2),0,39687,1068,1400205,Construction,2014-01-15
306,LEGGET DR,K2K 1Y6,Ward 4,5R12348,6,CONTRACTOR UNKNOWN,Office,Kanata,Tenant fit up on the 2nd floor of a 2 storey office building,0,57085,2799,1400206,Construction,2014-01-15
1810,ST. LAURENT BLVD,K1G 1A2,Ward 18,,,CONTRACTOR UNKNOWN,Office,Old Ottawa,Interior alterations in a 1 storey office building (Rogers Communications),0,21735,161,1400208,Construction,2014-01-15
2081,MERIVALE RD,K2G 1G9,Ward 9,599203,,SAVARD CARPENTRY SERVICES,Office,Nepean,Tenant fit up on the main and basement level of a 1 storey office building (Medcare Laser Inc.),0,100000,3800,1400209,Construction,2014-01-15
2280,CITY PARK DR,K1J 1J6,Ward 11,4M-648,,SKARLAN ENTERPRISES LTD.,Retail,Gloucester,"Tenant fit up in a 1 storey retail building (Trinity City Center, Sport 4)",0,50000,6730,1400210,Construction,2014-01-15
71,MARKETPLACE AVE,K2J 5G4,Ward 22,4M-12,,CONTRACTOR UNKNOWN,Retail,Nepean,"Base building work to convert 1 suite into 2 suites, with the construction of a demising wall.",0,250000,9559,1400211,Construction,2014-01-15
73,CRAIGHALL CIR,K1T 4B4,Ward 10,4M-997,,1663379 ONTARIO INC O/A CAMERON CONTRACTING,Single,Old Ottawa,Finish the basement in a 2 storey detached dwelling,0,33444,900,1400212,Construction,2014-01-15
340,MARCH RD,K2K 2E4,Ward 4,,6,CONTRACTOR UNKNOWN,Office,Kanata,"Tenant fit up for the entire 2nd and 5th floor (single tenancy), of a 6 storey office building (A Hundred Answers, suite 500)",0,168239,7405,1400213,Construction,2014-01-15
3033,CARLING AVE,K2B 7K3,Ward 7,384,371,AM RENOVATIONS,Commercial,Old Ottawa,"Interior alterations to create 3 new openings in a load bearing wall (Damas Supermarket, 1st floor)",0,5000,100,1400214,Construction,2014-01-15
99,QUEEN MARY ST,K1K 1X6,Ward 13,341,83-85,***CONTRACTOR***,Single,Old Ottawa,Construct a 2 storey detached dwelling,1,225760,2578,1400216,Construction,2014-01-15
438,KILSPINDIE RIDGE,,Ward 22,,1,UNIFORM URBAN DEVELOPMENTS,Single,Nepean,Construct a 2 storey detached dwelling,1,388694,2615,1400217,Construction,2014-01-15
22,KIRKSTALL AVE,K2G 3M5,Ward 9,378655,203,THE BURNING LOG,Single,Nepean,Install a wood burning fireplace insert on the 1st floor of a 1 storey detached dwelling,0,4600,10,1400218,Construction,2014-01-15
970,HARE AVE,K2A 3J5,Ward 7,524,53,LUMEN HOMES INC,Single,Old Ottawa,Construct a 1 storey addition to a 2 storey detached dwelling,0,28539,192,1400219,Construction,2014-01-16
2865,RIVERSIDE DR,K1V 8N5,Ward 16,66,45,CONTRACTOR UNKNOWN,Demolition,Old Ottawa,Demolish a 2 storey stone dwelling (St. Patrick's Home),-1,50000,-2971,1400220,Demolition,2014-01-16
88,COUNTRY LANE W,K2L 1J3,Ward 23,809,357,WHITESTONE DESIGN/BUILD,Single,Kanata,Construct a 1 storey addition to a 1 storey detached dwelling (rear yard),0,32106,216,1400221,Construction,2014-01-16
2016,SUNLAND DR,K4A 3L2,Ward 19,50M-201,7,JPL CONSTRUCTION SERVICE INC,Single,Cumberland,Interior alterations to remove walls on 1st floor of a 2 storey detached dwelling,0,3000,9,1400222,Construction,2014-01-16
1896,FEATHERSTON DR,K1H 6P5,Ward 18,763,184,***CONTRACTOR***,Single,Old Ottawa,Construct a secondary dwelling unit in the basement of 1 storey detached dwelling,1,35000,969,1400223,Construction,2014-01-16
162,GRAINSTONE WAY,K2T 0H3,Ward 4,4M-1489,204,UNIFORM URBAN DEVELOPMENTS LTD.,Single,Kanata,Construct a 2 Storey Single with attached garage  Model: 2600D Touchstone Loft 2013,1,375316,2525,1400224,Construction,2014-01-16
110,PLACE D'ORLEANS DR,K1C 2L9,Ward 1,4M-,37,TERLIN CONSTRUCTION LTD.,Retail,Cumberland,Interior alterations on the 1st floor of a 2 storey retail building to convert 1 tenant space into 2,0,75000,2773,1400225,Construction,2014-01-16
37,MERTON ST,K1Y 1V6,Ward 15,57,73,***CONTRACTOR***,Demolition,Old Ottawa,Demolish detached garage in rear yard of a 2 storey detached dwelling,0,2000,-300,1400226,Demolition,2014-01-16
210,CUMBERLAND ST,K1N 9K8,Ward 12,438,,DOUGLAS FIRE SAFETY SYSTEM,Apartment,Old Ottawa,Interior alterations to replace the fire alarm panel in a 3 storey building,0,5000,0,1400227,Construction,2014-01-16
1322,PINECREST RD,K2C 3E6,Ward 8,482,1,DOUGLAS FIRE SAFETY SYSTEM,Apartment,Old Ottawa,Interior alterations to replace the fire alarm panel in a 7 storey building,0,6500,0,1400228,Construction,2014-01-16
239,CRAIG HENRY DR,K2G 5V1,Ward 9,645571,,DOUGLAS FIRE SAFETY SYSTEM,Apartment,Nepean,Interior alterations to replace the fire alarm panel in a 4 storey building,0,8000,0,1400229,Construction,2014-01-16
409,GRASSENDALE PRIV,K0A 2Z0,Ward 21,4D22,,***CONTRACTOR***,Rowhouse,Goulbourn,Interior alterations in the basement of a 1 storey rowhouse,0,1500,100,1400230,Construction,2014-01-16
420,KILSPINDIE RIDGE,,Ward 22,,10,UNIFORM URBAN DEVELOPMENTS LTD.,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: 3700A Kawartha 2013 A,1,562156,3782,1400231,Construction,2014-01-16
416,KILSPINDIE RIDGE,,Ward 22,,12,UNIFORM URBAN DEVELOPMENTS LTD.,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Custom 2600D Touchstone Loft 2013,1,375316,2525,1400232,Construction,2014-01-16
150,ELGIN ST,K2P 1L4,Ward 14,4556,53-55,CONTRACTOR UNKNOWN,Mixed,Old Ottawa,"Tenant fit-up on the 15,16,17,18th floors of a 21 storey building (KPMG - Management Services LP)",0,4300000,62635,1400233,Construction,2014-01-16
40,GRANITE RIDGE DR,K2S 1Y9,Ward 6,4M-1084,,CONTRACTOR UNKNOWN,Institutional,Goulbourn,Construct 1 portable on site - Stittsville Public School,0,3000,775,1400234,Construction,2014-01-16
