ST,ROAD,PC,WARD,PLAN,LOT,CONTRACTOR,BLG_TYPE,MUNICIPALITY,DESCRIPTION,DU,VALUE,FT2,PERMIT,APPL_TYPE,ISSUED_DATE
339,GRACEWOOD CRES,K1T 0J7,Ward 22,4M-1507,,TARTAN HOMES CORPORATION,Semi - Detached,Gloucester,"Construct a 2 Storey Semi - Detached with attached garages  Models: Red Oak 2012,Magnolia G 2011",2,573303,3857,1403465,Construction,2014-06-09
17,RUTHERGLEN TERR,K2K 3A5,Ward 4,4M-1024,114 & pt lot 115,POOL BUILDERS OTTAWA,Single,Kanata,Install an enclosure for an inground pool  (rear yard),0,0,0,1403466,Pool Enclosure,2014-06-09
327,SEAGRAM HTS,,Ward 5,4M-1444,26,POOL BUILDERS OTTAWA,Single,West Carleton,Install an enclosure for an inground pool  (rear yard),0,0,0,1403467,Pool Enclosure,2014-06-09
2442,MAGNUS AVE,K1G 1J8,Ward 18,M-102,88,TAYLORED RENOVATIONS (AQUA AQUIRA),Single,Old Ottawa,Plumbing permit only - Replain drain with ABS,0,0,0,1403469,Construction,2014-06-09
545,ROWANWOOD AVE,K2A 3C9,Ward 15,317,8,***CONTRACTOR***,Demolition,Old Ottawa,Demolish a detached garage (rear yard),0,1000,-600,1403473,Demolition,2014-06-09
67,WOODROFFE AVE,K2A 3T5,Ward 7,232,122,CONTRACTOR UNKNOWN,Duplex,Old Ottawa,Construct a secondary dwelling unit in the basement of a 2 storey duplex,1,20000,568,1403474,Construction,2014-06-09
72,WINDING WAY,K2G 6Y6,Ward 22,4M-1153,13,GEMLIE POOLS,Single,Nepean,Install an enclosure for an inground pool (rear yard),0,0,0,1403475,Pool Enclosure,2014-06-09
837,HAMLET RD,K1G 1R1,Ward 18,4M-627,226,CD CONSTRUCTION,Single,Old Ottawa,Finish part of the basement in a 1 storey detached dwelling,0,22296,600,1403476,Construction,2014-06-09
121,YORK ST,K1N 5T4,Ward 12,PL 4282-,PL 21,CONTRACTOR UNKNOWN,Office,Old Ottawa,Interior and exterior alterations to a 2 storey semi-detached mixed used building,0,60000,250,1403477,Construction,2014-06-09
123,YORK ST,K1N 5T4,Ward 12,PL 4282-,PL 21,CONTRACTOR UNKNOWN,Office,Old Ottawa,Interior and exterior alterations to a 2 storey semi-detached mixed used building,0,60000,250,1403477,Construction,2014-06-09
261,RICHMOND RD,K1Z 6X1,Ward 15,263,3,CONTRACTOR UNKNOWN,Retail,Old Ottawa,Tenant fit up on the 1st floor of a 2 storey retail building (Oh So Good),0,45000,2153,1403478,Construction,2014-06-09
184,RODNEY CRES,K1H 5J9,Ward 18,600,7,WEST HILL HOMES LTD.,Single,Old Ottawa,Construct a 1 storey detached dwelling,1,484277,4969,1403479,Construction,2014-06-09
112,KENT ST,K1A 0W8,Ward 14,3922,3 to 9,,Office,Old Ottawa,"Mechanical upgrades to the 2nd, 3rd and 12th floor of a 22 storey office building (Tower B)",0,47645,0,1403480,Construction,2014-06-09
1910,ST. LAURENT BLVD,K1G 1A4,Ward 18,4M-643,,CONTRACTOR UNKNOWN,Retail,Old Ottawa,"Exterior alterations to a 1 storey retail building (Starbucks, Unit 1 - wood screen on patio)",0,1000,1763,1403481,Construction,2014-06-09
242,JERSEY TEA CIR,K1V 2L5,Ward 22,4M-1328,,KEMPTVILLE POOL & SPA,Rowhouse,Gloucester,Install an enclosure for an inground pool (rear yard),0,0,0,1403482,Pool Enclosure,2014-06-09
6618,TOONEY DR,,Ward 2,,pt lot 1,CONTRACTOR UNKNOWN,Single,Gloucester,Construct a 2 storey detached dwelling with attached garage,1,244781,2880,1403483,Construction,2014-06-09
5903,LONGHEARTH WAY,K4M 1M1,Ward 20,4M1254,44,KEMPTVILLE POOL & SPA,Single,Osgoode,Install an enclosure for an inground pool (rear yard),0,0,0,1403484,Pool Enclosure,2014-06-09
2129,BENJAMIN AVE,K2A 1P3,Ward 7,344479,215,OAKWOOD BUILDERS,Single,Old Ottawa,Construct a 1 storey addition (mudroom and carport expansion),0,32729,265,1403485,Construction,2014-06-09
6616,TOONEY DR,,Ward 2,,pt lot 1,CONTRACTOR UNKNOWN,Single,Gloucester,Construct a 2 storey detached dwelling with attached garage,1,244781,2880,1403486,Construction,2014-06-09
6614,TOONEY DR,,Ward 2,,1,CONTRACTOR UNKNOWN,Single,Gloucester,Construct a 2 storey detached dwelling,1,244781,2880,1403487,Construction,2014-06-09
225,BLACKBURN AVE,K1N 8A9,Ward 12,236392,"6,7",TC UNITED GROUP,Single,Old Ottawa,"Construct a 2 storey addition and interior alterations to convert a 1 storey detached dwelling to a 2 storey, 3 unit residential building",2,311736,3944,1403488,Construction,2014-06-09
128,SOLEIL AVE,K4A 0V8,Ward 19,4M-1464,16,CAMPBELL POOLS (YOUVILLE),Single,Cumberland,Install an enclosure for an inground pool (rear yard),0,0,0,1403489,Pool Enclosure,2014-06-09
125,RITA AVE,K2G 2H2,Ward 8,375,755 to 758,CONTRACTOR UNKNOWN,Single,Nepean,Construct a 2 storey detached dwelling,1,393896,2650,1403490,Construction,2014-06-09
149,KING GEORGE ST,K1K 1V2,Ward 13,342,220-226,CONTRACTOR UNKNOWN,Institutional,Old Ottawa,"PLUMBING ONLY: Install 1 sink and 1 residential hood in basement of a 2 storey school (VINCI School, 1st floor)",0,3000,78,1403491,Construction,2014-06-09
5858,LONGHEARTH WAY,K4M 1M1,Ward 20,4M-1254,16,GOYETTE CUSTOM HOMES LTD.,Single,Osgoode,"Construct an addition (4 season sunroom, rear)",0,47308,318,1403492,Construction,2014-06-09
1717,AUTUMN RIDGE DR,K1C 6Z1,Ward 2,4M617,108,"GAGNON, ANDRE",Single,Gloucester,Construct a deck (rear yard),0,6000,392,1403493,Construction,2014-06-09
286,AMIENS ST,K1E 1N5,Ward 1,25,12,TWO BROTHERS CONSTRUCTION,Single,Cumberland,PLUMBING ONLY - Install a Protective Plumbing Device on the building drain,0,0,0,1403494,Construction,2014-06-09
1820,NORTHLANDS DR,K4A 3S2,Ward 19,4M857,,***CONTRACTOR***,Single,Cumberland,Interior alterations to convert basement to a secondary dwelling,1,16770,1118,1403495,Construction,2014-06-09
101 A,ARTESA PRIV,K2S 0J8,Ward 23,869,,CLARIDGE HOMES (SUSSEX) INC.,Other,Goulbourn,Construct a 1 storey garbage enclosure,0,31304,562,1403496,Construction,2014-06-09
109 A,ARTESA PRIV,K2S 0J8,Ward 23,800,,CLARIDGE HOMES CORPORATION,Industrial,Goulbourn,Construct 2 garbage enclosures,0,15652,281,1403497,Construction,2014-06-09
357,AMIENS ST,K1E 1P1,Ward 1,34,85,,Single,Cumberland,PLUMBING ONLY - Install a Protective Plumbing Device on the building drain,0,0,0,1403498,Construction,2014-06-09
33,SANDHURST CRT,K1V 9W9,Ward 16,M-256,,RIDEAU POOLS INC.,Single,Old Ottawa,Install an enclosure for a semi inground pool (rear yard),0,0,0,1403500,Pool Enclosure,2014-06-09
329,LONG ACRES ST,K2M 0H4,Ward 23,4M-1485,188,URBANDALE CONSTRUCTION,Single,Kanata,Construct a 2 storey detached dwelling,1,496309,3888,1403501,Construction,2014-06-09
2148,CARLING AVE,K2A 1H1,Ward 7,4M-,26,EASTWOOD CONSTRUCTION,Retail,Old Ottawa,"Interior alterations in a 2 storey retail buildng  (I-Care Optical Centre, Fairlawn Shopping Centre)",0,280000,4413,1403502,Construction,2014-06-09
111,PARKDALE AVE,K1Y 1E6,Ward 15,41,2,CONTRACTOR UNKNOWN,Demolition,Old Ottawa,Demolish a 3 storey detached dwelling,-1,5000,-4500,1403505,Demolition,2014-06-09
115,PARKDALE AVE,K1Y 1E6,Ward 15,41,2,MCKEOWN CONTRACTING,Demolition,Old Ottawa,Demolish a 3 storey detached dwelling,-1,5000,-6000,1403506,Demolition,2014-06-09
10,KILMORY CRES,K2E 6N1,Ward 9,427936,613,CONTRACTOR UNKNOWN,Single,Nepean,Construct a 1 storey addition and interior alterations to a 1 storey detached dwelling (rear yard),0,47457,502,1403507,Construction,2014-06-09
2126,ARCH ST,K1G 2H4,Ward 18,4M-728,180,DREAM TOUCH RENOVATIONS,Single,Old Ottawa,Construct a secondary dwelling unit in a 1 storey detached dwelling (basement),1,25000,980,1403508,Construction,2014-06-09
340,ALBERT ST,K1R 7Y6,Ward 14,3922,18 to 21,CONTRACTOR UNKNOWN,Office,Old Ottawa,Interior alterations on the 9th floor of a 21storey office building (BMO),0,230667,5210,1403509,Construction,2014-06-10
2860,AHEARN AVE,K2B 6Z9,Ward 7,209,,CONTRACTOR UNKNOWN,Institutional,Old Ottawa,Install a wheelchair lift in a 2 storey school (Dr. F J McDonald),0,180000,431,1403510,Construction,2014-06-10
219,PARK GROVE DR,K1E 2S9,Ward 19,50M-68,210,***CONTRACTOR***,Single,Cumberland,Finish the basement in a 2 storey detatched dwelling,0,14199,382,1403511,Construction,2014-06-10
1907,LECLAIR CRES,K1E 3S4,Ward 19,50M-140,183,DONE-RIGHT CONSTRUCTION INC.,Single,Cumberland,Construct a deck (rear yard),0,3000,300,1403512,Construction,2014-06-10
350,ALBERT ST,K1A 0K3,Ward 14,3922,18 to 21,CONTRACTOR UNKNOWN,Office,Old Ottawa,Tenant-fitup on the 4th floor of a 21 storey office building (Suite # 450-EMC),0,192000,557,1403513,Construction,2014-06-10
2017,ROBERTSON RD,K2H 5Y7,Ward 8,M-65,11,VON CONSTRUCTION,Retail,Nepean,Tenant fit-up in a 1 storey retail building (Cash Money),0,300000,1571,1403514,Construction,2014-06-10
479,ASHBOURNE CRES,K2J 0P5,Ward 3,,,MONARCH CORPORATION,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: T9-8 2010 B,T9-3 2010 B,T9-4 2010 B,T9-4 2010 B,T9-6 2012 B",5,903321,8103,1403515,Construction,2014-06-10
481,ASHBOURNE CRES,K2J 0P5,Ward 3,,,MONARCH CORPORATION,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: T9-8 2010 B,T9-3 2010 B,T9-4 2010 B,T9-4 2010 B,T9-6 2012 B",5,903321,8103,1403515,Construction,2014-06-10
483,ASHBOURNE CRES,K2J 0P5,Ward 3,,,MONARCH CORPORATION,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: T9-8 2010 B,T9-3 2010 B,T9-4 2010 B,T9-4 2010 B,T9-6 2012 B",5,903321,8103,1403515,Construction,2014-06-10
485,ASHBOURNE CRES,K2J 0P5,Ward 3,,,MONARCH CORPORATION,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: T9-8 2010 B,T9-3 2010 B,T9-4 2010 B,T9-4 2010 B,T9-6 2012 B",5,903321,8103,1403515,Construction,2014-06-10
487,ASHBOURNE CRES,K2J 0P5,Ward 3,,,MONARCH CORPORATION,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: T9-8 2010 B,T9-3 2010 B,T9-4 2010 B,T9-4 2010 B,T9-6 2012 B",5,903321,8103,1403515,Construction,2014-06-10
384,ROXDALE AVE,K1E 1V5,Ward 1,4M-33,53,MULTI-DRAIN INC,Single,Cumberland,PLUMBING ONLY - Install a Protective Plumbing Device on the building drain,0,0,0,1403517,Construction,2014-06-10
1858,CEDARLAKES WAY,K4P 0E3,Ward 20,4M-1479,30,BIRKEN HOMES,Single,Osgoode,Construct a 1 storey detached dwelling,1,324332,2182,1403518,Construction,2014-06-10
97,PALFREY WAY,K2V 0B3,Ward 6,4m-1503,180,RICHCRAFT HOMES LIMITED,Single,Goulbourn,Construct a 1 Storey Single with attached garage  Model: 35-10 2007 B,1,203636,1370,1403519,Construction,2014-06-10
28,TADLEY PRIV,K2J 2T3,Ward 3,4M-1229,,RICHCRAFT HOMES LIMITED,Apartment,Nepean,"Construct a block of 19, 3 storey apartments",19,2316666,20781,1403520,Construction,2014-06-10
30 A,TADLEY PRIV,K2J 2T3,Ward 3,4M-1229,,RICHCRAFT HOMES LIMITED,Apartment,Nepean,"Construct a block of 19, 3 storey apartments",19,2316666,20781,1403520,Construction,2014-06-10
30 B,TADLEY PRIV,K2J 2T3,Ward 3,4M-1229,,RICHCRAFT HOMES LIMITED,Apartment,Nepean,"Construct a block of 19, 3 storey apartments",19,2316666,20781,1403520,Construction,2014-06-10
32 A,TADLEY PRIV,K2J 2T3,Ward 3,4M-1229,,RICHCRAFT HOMES LIMITED,Apartment,Nepean,"Construct a block of 19, 3 storey apartments",19,2316666,20781,1403520,Construction,2014-06-10
32 B,TADLEY PRIV,K2J 2T3,Ward 3,4M-1229,,RICHCRAFT HOMES LIMITED,Apartment,Nepean,"Construct a block of 19, 3 storey apartments",19,2316666,20781,1403520,Construction,2014-06-10
32 C,TADLEY PRIV,K2J 2T3,Ward 3,4M-1229,,RICHCRAFT HOMES LIMITED,Apartment,Nepean,"Construct a block of 19, 3 storey apartments",19,2316666,20781,1403520,Construction,2014-06-10
32 D,TADLEY PRIV,K2J 2T3,Ward 3,4M-1229,,RICHCRAFT HOMES LIMITED,Apartment,Nepean,"Construct a block of 19, 3 storey apartments",19,2316666,20781,1403520,Construction,2014-06-10
32 E,TADLEY PRIV,K2J 2T3,Ward 3,4M-1229,,RICHCRAFT HOMES LIMITED,Apartment,Nepean,"Construct a block of 19, 3 storey apartments",19,2316666,20781,1403520,Construction,2014-06-10
32 F,TADLEY PRIV,K2J 2T3,Ward 3,4M-1229,,RICHCRAFT HOMES LIMITED,Apartment,Nepean,"Construct a block of 19, 3 storey apartments",19,2316666,20781,1403520,Construction,2014-06-10
32 G,TADLEY PRIV,K2J 2T3,Ward 3,4M-1229,,RICHCRAFT HOMES LIMITED,Apartment,Nepean,"Construct a block of 19, 3 storey apartments",19,2316666,20781,1403520,Construction,2014-06-10
32 H,TADLEY PRIV,K2J 2T3,Ward 3,4M-1229,,RICHCRAFT HOMES LIMITED,Apartment,Nepean,"Construct a block of 19, 3 storey apartments",19,2316666,20781,1403520,Construction,2014-06-10
34 A,TADLEY PRIV,K2J 2T3,Ward 3,4M-1229,,RICHCRAFT HOMES LIMITED,Apartment,Nepean,"Construct a block of 19, 3 storey apartments",19,2316666,20781,1403520,Construction,2014-06-10
34 B,TADLEY PRIV,K2J 2T3,Ward 3,4M-1229,,RICHCRAFT HOMES LIMITED,Apartment,Nepean,"Construct a block of 19, 3 storey apartments",19,2316666,20781,1403520,Construction,2014-06-10
34 C,TADLEY PRIV,K2J 2T3,Ward 3,4M-1229,,RICHCRAFT HOMES LIMITED,Apartment,Nepean,"Construct a block of 19, 3 storey apartments",19,2316666,20781,1403520,Construction,2014-06-10
34 D,TADLEY PRIV,K2J 2T3,Ward 3,4M-1229,,RICHCRAFT HOMES LIMITED,Apartment,Nepean,"Construct a block of 19, 3 storey apartments",19,2316666,20781,1403520,Construction,2014-06-10
34 E,TADLEY PRIV,K2J 2T3,Ward 3,4M-1229,,RICHCRAFT HOMES LIMITED,Apartment,Nepean,"Construct a block of 19, 3 storey apartments",19,2316666,20781,1403520,Construction,2014-06-10
34 F,TADLEY PRIV,K2J 2T3,Ward 3,4M-1229,,RICHCRAFT HOMES LIMITED,Apartment,Nepean,"Construct a block of 19, 3 storey apartments",19,2316666,20781,1403520,Construction,2014-06-10
34 G,TADLEY PRIV,K2J 2T3,Ward 3,4M-1229,,RICHCRAFT HOMES LIMITED,Apartment,Nepean,"Construct a block of 19, 3 storey apartments",19,2316666,20781,1403520,Construction,2014-06-10
34 H,TADLEY PRIV,K2J 2T3,Ward 3,4M-1229,,RICHCRAFT HOMES LIMITED,Apartment,Nepean,"Construct a block of 19, 3 storey apartments",19,2316666,20781,1403520,Construction,2014-06-10
100,BAYSHORE DR,K2B 8C1,Ward 7,,,THREE B ASSOCIATES,Retail,Nepean,"Tenant fit up on the 3rd floor of a 3 storey shopping centre (Unit FC-01, Shanghai 360)",0,80000,876,1403521,Construction,2014-06-10
2431,DWIGHT CRES,K1G 1C7,Ward 18,,26 27,CAMPBELL POOLS (YOUVILLE),Single,Old Ottawa,Install an enclosure for an inground pool (rear yard),0,0,0,1403522,Pool Enclosure,2014-06-10
208,GABBRO CRES,K2T 0H3,Ward 4,4M-1489,146,CARDEL HOMES LIMITED PARTNERSHIP OTTAWA DIVISION,Single,Kanata,Construct a 2 storey detached dwelling,1,475648,3200,1403524,Construction,2014-06-10
5454,RIVERSIDE CRES,K4M 1G9,Ward 21,741,18,***CONTRACTOR***,Single,Rideau,Construct a 1 storey addition to a 1 storey detched dwelling (front yard),0,11297,76,1403525,Construction,2014-06-10
70,CHARTWELL AVE,K2G 6L7,Ward 9,4M-1004,94,ACCURATE DESIGN CONTRACTING,Single,Nepean,PLUMBING ONLY - Install an open port backwater valve on the sanitary sewer in a detached dwelling,0,0,0,1403526,Construction,2014-06-10
1463,BLACK STALLION WAY,K4P 1P3,Ward 20,4M-949,3,RESTCON SERVICES,Single,Osgoode,Construct a secondary dwelling unit in a 1 storey detached dwelling (basement) and finish rest of basement.,1,50000,1524,1403527,Construction,2014-06-10
558,ROUNCEY RD,K2V 0C5,Ward 6,4M-,2132,MONARCH CORPORATION,Single,Goulbourn,Construct a two storey detached dwelling,1,351682,2366,1403528,Construction,2014-06-10
568,ROUNCEY RD,K2V 0C5,Ward 6,,29 30,MONARCH CORPORATION,Single,Goulbourn,Construct a 2 storey detached dwelling,1,332359,2236,1403529,Construction,2014-06-10
67,BANCHORY CRES,K2K 2V3,Ward 4,4M-894,,***CONTRACTOR***,Single,Kanata,Construct a deck (rear yard),0,3400,256,1403530,Construction,2014-06-10
440,BARRICK HILL RD,K2M 0H7,Ward 23,4M-1383,,VALECRAFT HOMES LIMITED,Rowhouse,Kanata,Construct a 2 storey block of 5 rowhouse dwellings,5,643611,7278,1403531,Construction,2014-06-10
442,BARRICK HILL RD,K2M 0H7,Ward 23,4M-1383,,VALECRAFT HOMES LIMITED,Rowhouse,Kanata,Construct a 2 storey block of 5 rowhouse dwellings,5,643611,7278,1403531,Construction,2014-06-10
444,BARRICK HILL RD,K2M 0H7,Ward 23,4M-1383,,VALECRAFT HOMES LIMITED,Rowhouse,Kanata,Construct a 2 storey block of 5 rowhouse dwellings,5,643611,7278,1403531,Construction,2014-06-10
446,BARRICK HILL RD,K2M 0H7,Ward 23,4M-1383,,VALECRAFT HOMES LIMITED,Rowhouse,Kanata,Construct a 2 storey block of 5 rowhouse dwellings,5,643611,7278,1403531,Construction,2014-06-10
448,BARRICK HILL RD,K2M 0H7,Ward 23,4M-1383,,VALECRAFT HOMES LIMITED,Rowhouse,Kanata,Construct a 2 storey block of 5 rowhouse dwellings,5,643611,7278,1403531,Construction,2014-06-10
529,"PIN ROUGE, VOIE DU",,Ward 2,4M1473,,VALECRAFT HOMES LIMITED,Semi - Detached,Gloucester,Construct a 2 storey semi-detatched dwellings,2,525257,4202,1403532,Construction,2014-06-10
531,"PIN ROUGE, VOIE DU",,Ward 2,4M1473,,VALECRAFT HOMES LIMITED,Semi - Detached,Gloucester,Construct a 2 storey semi-detatched dwellings,2,525257,4202,1403532,Construction,2014-06-10
1185,CECIL AVE,,Ward 17,409,21-24,CORPORATE CONTRACTING SVS. LTD,Retail,Old Ottawa,Interior alterations to a 1 storey retail building (BMO),0,696000,3932,1403533,Construction,2014-06-10
1673,CARLING AVE,K2A 1C4,Ward 15,492,2,PYPER CONSTRUCTION INC.,Office,Old Ottawa,Tenant fit up on the 2nd floor of a 2 storey office building,0,180000,4306,1403534,Construction,2014-06-10
1299,RICHMOND RD,K2B 7Y4,Ward 7,408456,1 2,VON CONSTRUCTION,Retail,Old Ottawa,Tenant fit-up in a 1 storey retail building (Cash Money),0,250000,2500,1403535,Construction,2014-06-10
813,SHEFFORD RD,K1J 8H9,Ward 11,,15,LABELLE TENTS,Other,Gloucester,TEMPORARY PERMIT: Erect a temporary tent (390m2) for a special event (CHEO BBQ),0,5000,4200,1403536,Construction,2014-06-10
696,MATHIEU WAY,K4A 2S4,Ward 1,50M-149,292,***CONTRACTOR***,Single,Cumberland,Install an enclosure for an above ground pool (rear yard),0,0,0,1403537,Pool Enclosure,2014-06-10
2643,HICKSON CRES,K2H 6Y4,Ward 8,447761,44,K-DECK,Single,Old Ottawa,Construct a deck (front yard),0,1500,15,1403538,Construction,2014-06-10
6834,BREANNA CARDILL ST,K4P 0C1,Ward 20,4M-1337,Part of Lot 9,MERMAID POOLS (MERIVALE),Single,Osgoode,Install an enclosure for an inground pool (rear yard),0,0,0,1403539,Pool Enclosure,2014-06-10
6207,PERTH ST,,Ward 21,4R-4333,Unit 49,"HILL, MARY",Single,Goulbourn,Install an enclosure for an inground pool and a hot tub (rear yard),0,0,0,1403540,Pool Enclosure,2014-06-10
1400,BLAIR PL,K1J 9B8,Ward 11,,,,Office,Gloucester,"Interior alterations to the 6th floor of a 8 storey office building ( Cowan Insurance Group, Unit# 608)",0,8750,248,1403541,Construction,2014-06-10
121,KING ARTHUR ST,K4C 0A2,Ward 19,4M-1302,3,METRIC HOMES,Single,Cumberland,Construct a 2 storey detached dwelling,1,677923,5636,1403542,Construction,2014-06-10
66,HELENA ST,K1Y 3N1,Ward 15,4M-48,2410,ART HOUSE DEVELOPMENTS LIMITED,Single,Old Ottawa,Construct a 2 storey detached dwelling,1,540901,3639,1403543,Construction,2014-06-10
66,HELENA ST,K1Y 3N1,Ward 15,M48,2410,***CONTRACTOR***,Demolition,Old Ottawa,Demolish a 2 storey detached dwelling,-1,10000,-1291,1403544,Demolition,2014-06-10
320,DUNLIN RIDGE,,Ward 3,4M-1471,29,TAMARACK DEVELOPMENT CORPORATION & 1213225 ONTARIO LIMITED,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: 3611 2007 A Opt. Ground Floor,1,391369,2633,1403545,Construction,2014-06-10
504,GOLDEN AVE,K2A 2E7,Ward 15,283,191,FINE SPACES CONSTRUCTION INC.,Single,Old Ottawa,Install basement beam/Remove 2nd floor porch and repair front porch.,0,30000,100,1403547,Construction,2014-06-10
19 A,MARKLAND CRES,K2G 5Z3,Ward 22,4M-820,,***CONTRACTOR***,Rowhouse,Nepean,Install an enclosure for an above ground pool (rear yard),0,0,0,1403548,Pool Enclosure,2014-06-10
164,KINGHAVEN CRES,K2M 0C3,Ward 23,4M-1386,,***CONTRACTOR***,Rowhouse,Kanata,Construct a deck (rear yard),0,1000,48,1403549,Construction,2014-06-11
151  -910,BAY ST,K1R 7T2,Ward 14,,,SIBERWOOD BUILDERS,Apartment,Old Ottawa,Interior alterations to a 13 floor apartment building (9th floor - Unit 910),0,20000,65,1403550,Construction,2014-06-11
236,KEYWORTH AVE,K1Y 0G1,Ward 15,388,79,"MEUNIER, FREDERIC",Single,Old Ottawa,Finish the basement in a 1 storey detached dwelling,0,26384,710,1403551,Construction,2014-06-11
1032,SHEENBORO CRES,K4A 3M8,Ward 1,4M-844,3,MACRAE CARPENTRY,Single,Cumberland,Interior alteration of the 1st floor of a 2 storey detatched dwelling,0,9000,364,1403552,Construction,2014-06-11
110,PLACE D'ORLEANS DR,K1C 2L9,Ward 1,,37,TERLIN CONSTRUCTION LTD.,Retail,Cumberland,Interior alterations to add a demising wall to create 2 units in a 2 storey retail building (Place d'Orleans - Convert Unit 1350 into Units 1351 & 1353),0,80000,1298,1403554,Construction,2014-06-11
3555,TRIM RD,K4B 1N2,Ward 19,,11,BUCKSAW CONSTRUCTION,Single,Cumberland,Construct a deck (front yard),0,5000,167,1403555,Construction,2014-06-11
3,BOYLSTON LANE,K2L 2W1,Ward 23,4M-309,118,PRO FLOW SERVICES INC.,Single,Kanata,PLUMBING ONLY - Install a Protective Plumbing Device on the building drain,0,0,0,1403556,Construction,2014-06-11
681,FRASER AVE,K2A 2R7,Ward 15,M-29,69,CONTRACTOR UNKNOWN,Single,Old Ottawa,Construct a 2 storey addition to a 2 storey detached dwelling (rear and side yard),0,89266,966,1403557,Construction,2014-06-11
9,RICKEY PL,K2L 2E2,Ward 23,M220,PART LOT 1302,PRO FLOW SERVICES INC.,Single,Kanata,PLUMBING ONLY - Intall a Protective Plumbing Device on the building drain,0,0,0,1403558,Construction,2014-06-11
127,DAVID DR,K2G 2N6,Ward 8,4M-115,284,PRO FLOW SERVICES INC.,Single,Nepean,PLUMBING ONLY - Install a Protective Plumbing Device on the building drain,0,0,0,1403559,Construction,2014-06-11
60,EVELYN AVE,K1S 0C7,Ward 17,28,20,SHERWOOD HOME IMPROVEMENTS,Single,Old Ottawa,PLUMBING ONLY: Replace 3 plumbing fixtures on the 2nd floor of a 3 storey detached dwelling,0,10000,0,1403560,Construction,2014-06-11
36,LEWIS ST,K2P 0S3,Ward 14,4M-15558,61,CONTRACTOR UNKNOWN,Single,Old Ottawa,"Remove an addition, construct a 2 storey addition (rear) and interior alterations on the 1st floor of a 2 storey detached dwelling",0,163995,1184,1403561,Construction,2014-06-11
1125,COLONEL BY DR,K1S 5B6,Ward 17,,"L, M, N",CONTRACTOR UNKNOWN,Apartment,Old Ottawa,"Interior alterations to 69 bathrooms on all floors of a 4 storey residence building (Stormont House, Carleton University)",0,2500000,11105,1403562,Construction,2014-06-11
7500,DAWN TARA DR,K4P 1R8,Ward 20,4M-1216,LOT 11,CORVINNELLI HOMES,Single,Osgoode,Construct a 1 storey detached dwelling,1,437596,4144,1403563,Construction,2014-06-11
333,BEATRICE DR,K2J 4W1,Ward 3,4M-,PT LOT 16,CONTRACTOR UNKNOWN,Institutional,Nepean,Construct a 1 storey addition on a 1 storey elementary school (kindergarten addition in rear),0,351451,1991,1403564,Construction,2014-06-11
7500,DAWN TARA DR,K4P 1R8,Ward 20,4M-1216,11,CORVINNELLI HOMES,Detached Garage/Shed,Osgoode,Construct a shed (rear yard),0,9700,264,1403565,Construction,2014-06-11
642,GLADSTONE AVE,K1R 5P4,Ward 14,30,,***CONTRACTOR***,Semi - Detached,Old Ottawa,Interior alterations to replace basement slab and re-configure plumbing,0,9000,496,1403566,Construction,2014-06-11
1601,STONECROP AVE,K4P 0E7,Ward 20,4M-XXXX,81,DCR PHOENIX DEVELOPMENT CORPORATION LIMITED,Single,Osgoode,Construct a 2 storey detached dwelling,1,446663,3005,1403567,Construction,2014-06-11
16,WINCHESTER DR,K2L 2C9,Ward 23,,,J.K. PLUMBING,Single,Kanata,Plumbing only - Install a protective valve on the building drain,0,0,0,1403568,Construction,2014-06-11
3,NORICE ST,K2G 2X2,Ward 8,4M-,,CONTRACTOR UNKNOWN,Single,Nepean,Interior alteration to the basement and ground floor,0,20000,1462,1403569,Construction,2014-06-11
508,BRYCE PL,K2S 0N2,Ward 6,4M-1372,40,KEMPTVILLE POOL & SPA,Single,Goulbourn,Install an enclosure for an inground pool (rear yard),0,0,0,1403570,Pool Enclosure,2014-06-11
47,PICKWICK DR,K2J 3E8,Ward 3,4M-558,138,KEMPTVILLE POOL & SPA,Single,Nepean,Install an enclosure for an inground pool (rear yard),0,0,0,1403571,Pool Enclosure,2014-06-11
11,ELKE DR,K2J 2B9,Ward 3,M191,379,"SHANK, GUY",Single,Nepean,Construct an addition (rear),0,21404,144,1403572,Construction,2014-06-11
1645,BANK ST,K1V 7Z1,Ward 18,M23,455,CONTRACTOR UNKNOWN,Mixed,Old Ottawa,Interior alterations on the 2nd floor of a 2 storey mixed use building (Unit 201),0,9602,436,1403574,Construction,2014-06-11
214,GABBRO CRES,K2T 0H3,Ward 4,4M-1489,149,UNIFORM URBAN DEVELOPMENTS LTD.,Single,Kanata,Construct a 2 Storey Single with attached garage  Model: 3700A Kawartha 2013 A,1,562156,3782,1403575,Construction,2014-06-11
212,DAVE SMITH CRES,K4M 0B7,Ward 22,4M-1470,30,***CONTRACTOR***,Single,Gloucester,Construct 2 decks in the rear of a detached dwelling,0,4000,288,1403576,Construction,2014-06-11
